0.85739E+03, +3.56388e-05, +9.08548e-09, +3.56297e-05, +1.36298e-08, +3.56388e-05, -6.00485e-05, +2.54932e-04
0.85574E+03, +3.59662e-05, +9.16255e-09, +3.59571e-05, +1.37454e-08, +3.59662e-05, -5.99870e-05, +2.54754e-04
0.85409E+03, +3.62996e-05, +9.24073e-09, +3.62904e-05, +1.38627e-08, +3.62996e-05, -5.99239e-05, +2.54568e-04
0.85245E+03, +3.66381e-05, +9.31905e-09, +3.66288e-05, +1.39802e-08, +3.66381e-05, -5.98557e-05, +2.54354e-04
0.85082E+03, +3.69789e-05, +9.39839e-09, +3.69695e-05, +1.40992e-08, +3.69789e-05, -5.97902e-05, +2.54156e-04
0.84919E+03, +3.73249e-05, +9.47787e-09, +3.73154e-05, +1.42184e-08, +3.73249e-05, -5.97198e-05, +2.53929e-04
0.84757E+03, +3.76762e-05, +9.55845e-09, +3.76666e-05, +1.43393e-08, +3.76762e-05, -5.96498e-05, +2.53700e-04
0.84596E+03, +3.80330e-05, +9.63916e-09, +3.80233e-05, +1.44604e-08, +3.80330e-05, -5.95748e-05, +2.53442e-04
0.84435E+03, +3.83938e-05, +9.72047e-09, +3.83841e-05, +1.45824e-08, +3.83938e-05, -5.94987e-05, +2.53178e-04
0.84275E+03, +3.87592e-05, +9.80291e-09, +3.87494e-05, +1.47060e-08, +3.87592e-05, -5.94230e-05, +2.52918e-04
0.84115E+03, +3.91291e-05, +9.88543e-09, +3.91193e-05, +1.48298e-08, +3.91291e-05, -5.93446e-05, +2.52636e-04
0.83956E+03, +3.95060e-05, +9.96916e-09, +3.94961e-05, +1.49554e-08, +3.95060e-05, -5.92644e-05, +2.52345e-04
0.83798E+03, +3.98867e-05, +1.00530e-08, +3.98766e-05, +1.50812e-08, +3.98867e-05, -5.91814e-05, +2.52038e-04
0.83640E+03, +4.02745e-05, +1.01380e-08, +4.02644e-05, +1.52087e-08, +4.02745e-05, -5.90967e-05, +2.51723e-04
0.83483E+03, +4.06663e-05, +1.02232e-08, +4.06560e-05, +1.53365e-08, +4.06663e-05, -5.90092e-05, +2.51392e-04
0.83326E+03, +4.10636e-05, +1.03089e-08, +4.10533e-05, +1.54651e-08, +4.10636e-05, -5.89205e-05, +2.51048e-04
0.83170E+03, +4.14661e-05, +1.03959e-08, +4.14557e-05, +1.55956e-08, +4.14661e-05, -5.88323e-05, +2.50708e-04
0.83015E+03, +4.18751e-05, +1.04830e-08, +4.18647e-05, +1.57263e-08, +4.18751e-05, -5.87391e-05, +2.50340e-04
0.82860E+03, +4.22906e-05, +1.05714e-08, +4.22800e-05, +1.58588e-08, +4.22906e-05, -5.86463e-05, +2.49969e-04
0.82706E+03, +4.27118e-05, +1.06599e-08, +4.27011e-05, +1.59916e-08, +4.27118e-05, -5.85485e-05, +2.49577e-04
0.82552E+03, +4.31396e-05, +1.07496e-08, +4.31289e-05, +1.61262e-08, +4.31396e-05, -5.84511e-05, +2.49182e-04
0.82399E+03, +4.35732e-05, +1.08395e-08, +4.35623e-05, +1.62610e-08, +4.35732e-05, -5.83511e-05, +2.48765e-04
0.82246E+03, +4.40114e-05, +1.09306e-08, +4.40004e-05, +1.63977e-08, +4.40114e-05, -5.82514e-05, +2.48358e-04
0.82094E+03, +4.44025e-05, +1.10214e-08, +4.43915e-05, +1.65339e-08, +4.44025e-05, -5.81624e-05, +2.48215e-04
0.81943E+03, +4.45153e-05, +1.11108e-08, +4.45041e-05, +1.66680e-08, +4.45153e-05, -5.81544e-05, +2.49594e-04
0.81792E+03, +4.46270e-05, +1.12002e-08, +4.46158e-05, +1.68021e-08, +4.46270e-05, -5.81440e-05, +2.50973e-04
0.81642E+03, +4.47371e-05, +1.12902e-08, +4.47258e-05, +1.69372e-08, +4.47371e-05, -5.81327e-05, +2.52368e-04
0.81492E+03, +4.48487e-05, +1.13815e-08, +4.48373e-05, +1.70741e-08, +4.48487e-05, -5.81198e-05, +2.53775e-04
0.81343E+03, +4.49566e-05, +1.14727e-08, +4.49451e-05, +1.72110e-08, +4.49566e-05, -5.81069e-05, +2.55196e-04
0.81194E+03, +4.50659e-05, +1.15653e-08, +4.50543e-05, +1.73499e-08, +4.50659e-05, -5.80923e-05, +2.56631e-04
0.81046E+03, +4.51729e-05, +1.16579e-08, +4.51613e-05, +1.74887e-08, +4.51729e-05, -5.80753e-05, +2.58072e-04
0.80898E+03, +4.52799e-05, +1.17517e-08, +4.52682e-05, +1.76295e-08, +4.52799e-05, -5.80589e-05, +2.59534e-04
0.80751E+03, +4.53845e-05, +1.18455e-08, +4.53727e-05, +1.77703e-08, +4.53845e-05, -5.80402e-05, +2.61004e-04
0.80605E+03, +4.54917e-05, +1.19407e-08, +4.54797e-05, +1.79131e-08, +4.54917e-05, -5.80198e-05, +2.62482e-04
0.80459E+03, +4.55937e-05, +1.20359e-08, +4.55817e-05, +1.80558e-08, +4.55937e-05, -5.79994e-05, +2.63981e-04
0.80313E+03, +4.56965e-05, +1.21317e-08, +4.56844e-05, +1.81996e-08, +4.56965e-05, -5.79757e-05, +2.65485e-04
0.80168E+03, +4.57992e-05, +1.22289e-08, +4.57869e-05, +1.83453e-08, +4.57992e-05, -5.79527e-05, +2.67011e-04
0.80024E+03, +4.58993e-05, +1.23261e-08, +4.58869e-05, +1.84911e-08, +4.58993e-05, -5.79273e-05, +2.68546e-04
0.79880E+03, +4.60019e-05, +1.24246e-08, +4.59894e-05, +1.86390e-08, +4.60019e-05, -5.79002e-05, +2.70090e-04
0.79737E+03, +4.60979e-05, +1.25232e-08, +4.60853e-05, +1.87868e-08, +4.60979e-05, -5.78731e-05, +2.71665e-04
0.79594E+03, +4.61976e-05, +1.26231e-08, +4.61850e-05, +1.89367e-08, +4.61976e-05, -5.78442e-05, +2.73241e-04
0.79451E+03, +4.62934e-05, +1.27231e-08, +4.62806e-05, +1.90867e-08, +4.62934e-05, -5.78130e-05, +2.74836e-04
0.79310E+03, +4.63888e-05, +1.28244e-08, +4.63760e-05, +1.92386e-08, +4.63888e-05, -5.77824e-05, +2.76454e-04
0.79168E+03, +4.64814e-05, +1.29257e-08, +4.64685e-05, +1.93907e-08, +4.64814e-05, -5.77494e-05, +2.78083e-04
0.79027E+03, +4.65759e-05, +1.30278e-08, +4.65629e-05, +1.95439e-08, +4.65759e-05, -5.77132e-05, +2.79712e-04
0.78887E+03, +4.66686e-05, +1.31313e-08, +4.66555e-05, +1.96992e-08, +4.66686e-05, -5.76775e-05, +2.81374e-04
0.78747E+03, +4.67585e-05, +1.32349e-08, +4.67453e-05, +1.98545e-08, +4.67585e-05, -5.76396e-05, +2.83048e-04
0.78608E+03, +4.68465e-05, +1.33398e-08, +4.68332e-05, +2.00119e-08, +4.68465e-05, -5.76021e-05, +2.84756e-04
0.78469E+03, +4.69329e-05, +1.34448e-08, +4.69194e-05, +2.01694e-08, +4.69329e-05, -5.75623e-05, +2.86468e-04
0.78331E+03, +4.70202e-05, +1.35513e-08, +4.70066e-05, +2.03291e-08, +4.70202e-05, -5.75208e-05, +2.88201e-04
0.78193E+03, +4.71029e-05, +1.36577e-08, +4.70893e-05, +2.04888e-08, +4.71029e-05, -5.74792e-05, +2.89954e-04
0.78055E+03, +4.71859e-05, +1.37650e-08, +4.71722e-05, +2.06497e-08, +4.71859e-05, -5.74344e-05, +2.91717e-04
0.77918E+03, +4.72669e-05, +1.38737e-08, +4.72530e-05, +2.08127e-08, +4.72669e-05, -5.73902e-05, +2.93517e-04
0.77782E+03, +4.73475e-05, +1.39825e-08, +4.73335e-05, +2.09760e-08, +4.73475e-05, -5.73412e-05, +2.95317e-04
0.77646E+03, +4.74231e-05, +1.40927e-08, +4.74090e-05, +2.11414e-08, +4.74231e-05, -5.72951e-05, +2.97170e-04
0.77511E+03, +4.74996e-05, +1.42031e-08, +4.74854e-05, +2.13069e-08, +4.74996e-05, -5.72444e-05, +2.99015e-04
0.77376E+03, +4.75739e-05, +1.43149e-08, +4.75596e-05, +2.14747e-08, +4.75739e-05, -5.71941e-05, +3.00899e-04
0.77241E+03, +4.76461e-05, +1.44269e-08, +4.76317e-05, +2.16426e-08, +4.76461e-05, -5.71416e-05, +3.02792e-04
0.77107E+03, +4.77146e-05, +1.45403e-08, +4.77000e-05, +2.18127e-08, +4.77146e-05, -5.70895e-05, +3.04734e-04
0.76973E+03, +4.77839e-05, +1.46539e-08, +4.77692e-05, +2.19832e-08, +4.77839e-05, -5.70328e-05, +3.06670e-04
0.76840E+03, +4.78501e-05, +1.47682e-08, +4.78353e-05, +2.21548e-08, +4.78501e-05, -5.69751e-05, +3.08636e-04
0.76708E+03, +4.79153e-05, +1.48842e-08, +4.79004e-05, +2.23286e-08, +4.79153e-05, -5.69179e-05, +3.10635e-04
0.76575E+03, +4.79752e-05, +1.50001e-08, +4.79602e-05, +2.25026e-08, +4.79752e-05, -5.68585e-05, +3.12665e-04
0.76444E+03, +4.80339e-05, +1.51177e-08, +4.80188e-05, +2.26789e-08, +4.80339e-05, -5.67995e-05, +3.14729e-04
0.76312E+03, +4.80918e-05, +1.52354e-08, +4.80766e-05, +2.28556e-08, +4.80918e-05, -5.67358e-05, +3.16799e-04
0.76181E+03, +4.81469e-05, +1.53547e-08, +4.81315e-05, +2.30346e-08, +4.81469e-05, -5.66726e-05, +3.18914e-04
0.76051E+03, +4.81979e-05, +1.54741e-08, +4.81824e-05, +2.32137e-08, +4.81979e-05, -5.66071e-05, +3.21054e-04
0.75921E+03, +4.82476e-05, +1.55951e-08, +4.82320e-05, +2.33952e-08, +4.82476e-05, -5.65421e-05, +3.23231e-04
0.75791E+03, +4.82961e-05, +1.57164e-08, +4.82804e-05, +2.35770e-08, +4.82961e-05, -5.64724e-05, +3.25416e-04
0.75662E+03, +4.83410e-05, +1.58384e-08, +4.83252e-05, +2.37602e-08, +4.83410e-05, -5.64017e-05, +3.27640e-04
0.75534E+03, +4.87716e-05, +1.59605e-08, +4.87557e-05, +2.39432e-08, +4.87716e-05, -5.63605e-05, +3.27249e-04
0.75405E+03, +4.94840e-05, +1.60817e-08, +4.94679e-05, +2.41251e-08, +4.94840e-05, -5.63315e-05, +3.24988e-04
0.75278E+03, +5.02086e-05, +1.62045e-08, +5.01924e-05, +2.43094e-08, +5.02086e-05, -5.63031e-05, +3.22744e-04
0.75150E+03, +5.09411e-05, +1.63274e-08, +5.09248e-05, +2.44937e-08, +5.09411e-05, -5.62725e-05, +3.20515e-04
0.75023E+03, +5.16846e-05, +1.64519e-08, +5.16682e-05, +2.46804e-08, +5.16846e-05, -5.62425e-05, +3.18313e-04
0.74897E+03, +5.24380e-05, +1.65764e-08, +5.24214e-05, +2.48672e-08, +5.24380e-05, -5.62104e-05, +3.16114e-04
0.74771E+03, +5.32019e-05, +1.67017e-08, +5.31852e-05, +2.50552e-08, +5.32019e-05, -5.61775e-05, +3.13930e-04
0.74645E+03, +5.39790e-05, +1.68288e-08, +5.39622e-05, +2.52459e-08, +5.39790e-05, -5.61427e-05, +3.11766e-04
0.74520E+03, +5.47647e-05, +1.69558e-08, +5.47477e-05, +2.54364e-08, +5.47647e-05, -5.61083e-05, +3.09612e-04
0.74395E+03, +5.55639e-05, +1.70846e-08, +5.55468e-05, +2.56297e-08, +5.55639e-05, -5.60719e-05, +3.07477e-04
