  r_x        r_y      r_z       E_MG_1  E_MG_2  E_NP   E_T (eV)
  60.000     0.000    0.000     6.019   6.343   3.130  9.5773022537e-05

  60.500     0.000    0.000     2.020   2.128   3.130  2.0789468939e-04
  60.500     0.000    0.000     2.060   2.171   3.130  2.1058710176e-04
  60.500     0.000    0.000     2.101   2.214   3.130  2.1002435334e-04
  60.500     0.000    0.000     2.141   2.256   3.130  2.0813024729e-04
  60.500     0.000    0.000     2.181   2.299   3.130  2.1752644948e-04
  60.500     0.000    0.000     2.222   2.341   3.130  2.2389253785e-04
  60.500     0.000    0.000     2.262   2.384   3.130  2.2913435051e-04
  60.500     0.000    0.000     2.303   2.426   3.130  2.4474816113e-04
  60.500     0.000    0.000     2.343   2.469   3.130  2.6473270468e-04
  60.500     0.000    0.000     2.383   2.512   3.130  2.8520756891e-04
  60.500     0.000    0.000     2.424   2.554   3.130  3.0610240655e-04
  60.500     0.000    0.000     2.464   2.597   3.130  3.6740375302e-04
  60.500     0.000    0.000     2.505   2.639   3.130  4.4909932527e-04
  60.500     0.000    0.000     2.545   2.682   3.130  5.5177683365e-04
  60.500     0.000    0.000     2.585   2.724   3.130  6.7627293021e-04
  60.500     0.000    0.000     2.626   2.767   3.130  8.4166102917e-04
  60.500     0.000    0.000     2.666   2.810   3.130  1.0409047709e-03
  60.500     0.000    0.000     2.707   2.852   3.130  1.2992847590e-03
  60.500     0.000    0.000     2.747   2.895   3.130  1.6173114524e-03
  60.500     0.000    0.000     2.787   2.937   3.130  2.0267496805e-03
  60.500     0.000    0.000     2.828   2.980   3.130  2.5484952785e-03
  60.500     0.000    0.000     2.868   3.022   3.130  3.2002525363e-03
  60.500     0.000    0.000     2.909   3.065   3.130  4.0177728619e-03
  60.500     0.000    0.000     2.949   3.108   3.130  4.9778295121e-03
  60.500     0.000    0.000     2.989   3.150   3.130  6.0378206372e-03
  60.500     0.000    0.000     3.030   3.193   3.130  7.0889360514e-03
  60.500     0.000    0.000     3.070   3.235   3.130  7.9384357171e-03
  60.500     0.000    0.000     3.111   3.278   3.130  8.3769046243e-03
  60.500     0.000    0.000     3.151   3.320   3.130  8.2284935211e-03
  60.500     0.000    0.000     3.191   3.363   3.130  7.5587322414e-03
  60.500     0.000    0.000     3.232   3.406   3.130  6.6810764201e-03
  60.500     0.000    0.000     3.272   3.448   3.130  5.8478732684e-03
  60.500     0.000    0.000     3.313   3.491   3.130  5.1451196357e-03
  60.500     0.000    0.000     3.353   3.533   3.130  4.5537095758e-03
  60.500     0.000    0.000     3.393   3.576   3.130  4.0679418417e-03
  60.500     0.000    0.000     3.434   3.618   3.130  3.6656334533e-03
  60.500     0.000    0.000     3.474   3.661   3.130  3.3069981898e-03
  60.500     0.000    0.000     3.515   3.703   3.130  3.0341126067e-03
  60.500     0.000    0.000     3.555   3.746   3.130  2.7622502200e-03
  60.500     0.000    0.000     3.595   3.789   3.130  2.5705924855e-03
  60.500     0.000    0.000     3.636   3.831   3.130  2.3697216336e-03
  60.500     0.000    0.000     3.676   3.874   3.130  2.1852613637e-03
  60.500     0.000    0.000     3.717   3.916   3.130  2.0602439657e-03
  60.500     0.000    0.000     3.757   3.959   3.130  1.9303881643e-03
  60.500     0.000    0.000     3.797   4.001   3.130  1.7975206490e-03
  60.500     0.000    0.000     3.838   4.044   3.130  1.6633689149e-03
  60.500     0.000    0.000     3.878   4.087   3.130  1.5711806467e-03
  60.500     0.000    0.000     3.919   4.129   3.130  1.4966727980e-03
  60.500     0.000    0.000     3.959   4.172   3.130  1.4204457610e-03
  60.500     0.000    0.000     3.999   4.214   3.130  1.3431633604e-03
  60.500     0.000    0.000     4.040   4.257   3.130  1.2654546385e-03
  60.500     0.000    0.000     4.080   4.299   3.130  1.1878897782e-03
  60.500     0.000    0.000     4.121   4.342   3.130  1.1109979147e-03
  60.500     0.000    0.000     4.161   4.385   3.130  1.0352607882e-03
  60.500     0.000    0.000     4.201   4.427   3.130  9.7526227256e-04
  60.500     0.000    0.000     4.242   4.470   3.130  9.3684589871e-04
  60.500     0.000    0.000     4.282   4.512   3.130  8.9815306538e-04
  60.500     0.000    0.000     4.323   4.555   3.130  8.5936504176e-04
  60.500     0.000    0.000     4.363   4.597   3.130  8.2065302948e-04
  60.500     0.000    0.000     4.403   4.640   3.130  7.8217180637e-04
  60.500     0.000    0.000     4.444   4.683   3.130  7.4406819345e-04
  60.500     0.000    0.000     4.484   4.725   3.130  7.0647418994e-04
  60.500     0.000    0.000     4.525   4.768   3.130  6.6950612609e-04
  60.500     0.000    0.000     4.565   4.810   3.130  6.3327747292e-04
  60.500     0.000    0.000     4.605   4.853   3.130  5.9787923063e-04
  60.500     0.000    0.000     4.646   4.895   3.130  5.6339947851e-04
  60.500     0.000    0.000     4.686   4.938   3.130  5.2991037700e-04
  60.500     0.000    0.000     4.727   4.981   3.130  4.9747661509e-04
  60.500     0.000    0.000     4.767   5.023   3.130  4.6614970931e-04
  60.500     0.000    0.000     4.807   5.066   3.130  4.3597325884e-04
  60.500     0.000    0.000     4.848   5.108   3.130  4.0698166228e-04
  60.500     0.000    0.000     4.888   5.151   3.130  3.7920205660e-04
  60.500     0.000    0.000     4.928   5.193   3.130  3.5265115408e-04
  60.500     0.000    0.000     4.969   5.236   3.130  3.2733964719e-04
  60.500     0.000    0.000     5.009   5.279   3.130  3.0975483976e-04
  60.500     0.000    0.000     5.050   5.321   3.130  2.9621465669e-04
  60.500     0.000    0.000     5.090   5.364   3.130  2.8302298378e-04
  60.500     0.000    0.000     5.130   5.406   3.130  2.7019254336e-04
  60.500     0.000    0.000     5.171   5.449   3.130  2.5773313066e-04
  60.500     0.000    0.000     5.211   5.491   3.130  2.4565214909e-04
  60.500     0.000    0.000     5.252   5.534   3.130  2.3395600927e-04
  60.500     0.000    0.000     5.292   5.577   3.130  2.2265006167e-04
  60.500     0.000    0.000     5.332   5.619   3.130  2.1173751347e-04
  60.500     0.000    0.000     5.373   5.662   3.130  2.0121961014e-04
  60.500     0.000    0.000     5.413   5.704   3.130  1.9109692388e-04
  60.500     0.000    0.000     5.454   5.747   3.130  1.8136934549e-04
  60.500     0.000    0.000     5.494   5.789   3.130  1.7203503967e-04
  60.500     0.000    0.000     5.534   5.832   3.130  1.6309082420e-04
  60.500     0.000    0.000     5.575   5.875   3.130  1.5453321804e-04
  60.500     0.000    0.000     5.615   5.917   3.130  1.4635779745e-04
  60.500     0.000    0.000     5.656   5.960   3.130  1.3855970132e-04
  60.500     0.000    0.000     5.696   6.002   3.130  1.3113294139e-04
  60.500     0.000    0.000     5.736   6.045   3.130  1.2407127387e-04
  60.500     0.000    0.000     5.777   6.087   3.130  1.1736816859e-04
  60.500     0.000    0.000     5.817   6.130   3.130  1.1101625052e-04
  60.500     0.000    0.000     5.858   6.172   3.130  1.0614142403e-04
  60.500     0.000    0.000     5.898   6.215   3.130  1.0298696952e-04
  60.500     0.000    0.000     5.938   6.258   3.130  9.9911789313e-05
  60.500     0.000    0.000     5.979   6.300   3.130  9.6915659561e-05
  60.500     0.000    0.000     6.019   6.343   3.130  9.3997849296e-05

  61.000     0.000    0.000     2.020   2.128   3.130  2.0680690612e-04
  61.000     0.000    0.000     2.060   2.171   3.130  2.0920342076e-04
  61.000     0.000    0.000     2.101   2.214   3.130  2.0811633146e-04
  61.000     0.000    0.000     2.141   2.256   3.130  2.0667282217e-04
  61.000     0.000    0.000     2.181   2.299   3.130  2.1575064728e-04
  61.000     0.000    0.000     2.222   2.341   3.130  2.2141635050e-04
  61.000     0.000    0.000     2.262   2.384   3.130  2.2543881393e-04
  61.000     0.000    0.000     2.303   2.426   3.130  2.3860710752e-04
  61.000     0.000    0.000     2.343   2.469   3.130  2.5810851879e-04
  61.000     0.000    0.000     2.383   2.512   3.130  2.7808963685e-04
  61.000     0.000    0.000     2.424   2.554   3.130  2.9848195236e-04
  61.000     0.000    0.000     2.464   2.597   3.130  3.3885149584e-04
  61.000     0.000    0.000     2.505   2.639   3.130  4.1420198995e-04
  61.000     0.000    0.000     2.545   2.682   3.130  5.0983555204e-04
  61.000     0.000    0.000     2.585   2.724   3.130  6.2762497656e-04
  61.000     0.000    0.000     2.626   2.767   3.130  7.8363583179e-04
  61.000     0.000    0.000     2.666   2.810   3.130  9.7129106825e-04
  61.000     0.000    0.000     2.707   2.852   3.130  1.2167564240e-03
  61.000     0.000    0.000     2.747   2.895   3.130  1.5192992842e-03
  61.000     0.000    0.000     2.787   2.937   3.130  1.9071159988e-03
  61.000     0.000    0.000     2.828   2.980   3.130  2.4038824923e-03
  61.000     0.000    0.000     2.868   3.022   3.130  3.0250822775e-03
  61.000     0.000    0.000     2.909   3.065   3.130  3.8066710505e-03
  61.000     0.000    0.000     2.949   3.108   3.130  4.7236998926e-03
  61.000     0.000    0.000     2.989   3.150   3.130  5.7393528188e-03
  61.000     0.000    0.000     3.030   3.193   3.130  6.7469534238e-03
  61.000     0.000    0.000     3.070   3.235   3.130  7.5645003538e-03
  61.000     0.000    0.000     3.111   3.278   3.130  7.9916116843e-03
  61.000     0.000    0.000     3.151   3.320   3.130  7.8581454605e-03
  61.000     0.000    0.000     3.191   3.363   3.130  7.2245542104e-03
  61.000     0.000    0.000     3.232   3.406   3.130  6.3913905910e-03
  61.000     0.000    0.000     3.272   3.448   3.130  5.5996742714e-03
  61.000     0.000    0.000     3.313   3.491   3.130  4.9319399286e-03
  61.000     0.000    0.000     3.353   3.533   3.130  4.3693394054e-03
  61.000     0.000    0.000     3.393   3.576   3.130  3.9070984681e-03
  61.000     0.000    0.000     3.434   3.618   3.130  3.5242051462e-03
  61.000     0.000    0.000     3.474   3.661   3.130  3.1826395124e-03
  61.000     0.000    0.000     3.515   3.703   3.130  2.9219446580e-03
  61.000     0.000    0.000     3.555   3.746   3.130  2.6628078853e-03
  61.000     0.000    0.000     3.595   3.789   3.130  2.4794643101e-03
  61.000     0.000    0.000     3.636   3.831   3.130  2.2870056675e-03
  61.000     0.000    0.000     3.676   3.874   3.130  2.1110254710e-03
  61.000     0.000    0.000     3.717   3.916   3.130  1.9911593133e-03
  61.000     0.000    0.000     3.757   3.959   3.130  1.8664908230e-03
  61.000     0.000    0.000     3.797   4.001   3.130  1.7387952582e-03
  61.000     0.000    0.000     3.838   4.044   3.130  1.6097366887e-03
  61.000     0.000    0.000     3.878   4.087   3.130  1.5217958920e-03
  61.000     0.000    0.000     3.919   4.129   3.130  1.4500509944e-03
  61.000     0.000    0.000     3.959   4.172   3.130  1.3765914965e-03
  61.000     0.000    0.000     3.999   4.214   3.130  1.3020631162e-03
  61.000     0.000    0.000     4.040   4.257   3.130  1.2270713689e-03
  61.000     0.000    0.000     4.080   4.299   3.130  1.1521748467e-03
  61.000     0.000    0.000     4.121   4.342   3.130  1.0778919948e-03
  61.000     0.000    0.000     4.161   4.385   3.130  1.0046867408e-03
  61.000     0.000    0.000     4.201   4.427   3.130  9.4712117792e-04
  61.000     0.000    0.000     4.242   4.470   3.130  9.0988109713e-04
  61.000     0.000    0.000     4.282   4.512   3.130  8.7235963744e-04
  61.000     0.000    0.000     4.323   4.555   3.130  8.3473366295e-04
  61.000     0.000    0.000     4.363   4.597   3.130  7.9717051813e-04
  61.000     0.000    0.000     4.403   4.640   3.130  7.5982360031e-04
  61.000     0.000    0.000     4.444   4.683   3.130  7.2283216088e-04
  61.000     0.000    0.000     4.484   4.725   3.130  6.8632561995e-04
  61.000     0.000    0.000     4.525   4.768   3.130  6.5042345715e-04
  61.000     0.000    0.000     4.565   4.810   3.130  6.1523114192e-04
  61.000     0.000    0.000     4.605   4.853   3.130  5.8083950597e-04
  61.000     0.000    0.000     4.646   4.895   3.130  5.4733659258e-04
  61.000     0.000    0.000     4.686   4.938   3.130  5.1479009772e-04
  61.000     0.000    0.000     4.727   4.981   3.130  4.8326486126e-04
  61.000     0.000    0.000     4.767   5.023   3.130  4.5281171645e-04
  61.000     0.000    0.000     4.807   5.066   3.130  4.2347347952e-04
  61.000     0.000    0.000     4.848   5.108   3.130  3.9528523310e-04
  61.000     0.000    0.000     4.888   5.151   3.130  3.6827142153e-04
  61.000     0.000    0.000     4.928   5.193   3.130  3.4245003251e-04
  61.000     0.000    0.000     4.969   5.236   3.130  3.1783177306e-04
  61.000     0.000    0.000     5.009   5.279   3.130  3.0073590127e-04
  61.000     0.000    0.000     5.050   5.321   3.130  2.8749636206e-04
  61.000     0.000    0.000     5.090   5.364   3.130  2.7460011557e-04
  61.000     0.000    0.000     5.130   5.406   3.130  2.6205942620e-04
  61.000     0.000    0.000     5.171   5.449   3.130  2.4988385816e-04
  61.000     0.000    0.000     5.211   5.491   3.130  2.3808063236e-04
  61.000     0.000    0.000     5.252   5.534   3.130  2.2665589106e-04
  61.000     0.000    0.000     5.292   5.577   3.130  2.1561531005e-04
  61.000     0.000    0.000     5.332   5.619   3.130  2.0496038811e-04
  61.000     0.000    0.000     5.373   5.662   3.130  1.9469376720e-04
  61.000     0.000    0.000     5.413   5.704   3.130  1.8481587112e-04
  61.000     0.000    0.000     5.454   5.747   3.130  1.7532549253e-04
  61.000     0.000    0.000     5.494   5.789   3.130  1.6622085501e-04
  61.000     0.000    0.000     5.534   5.832   3.130  1.5749955045e-04
  61.000     0.000    0.000     5.575   5.875   3.130  1.4915753622e-04
  61.000     0.000    0.000     5.615   5.917   3.130  1.4119069322e-04
  61.000     0.000    0.000     5.656   5.960   3.130  1.3359356971e-04
  61.000     0.000    0.000     5.696   6.002   3.130  1.2636050294e-04
  61.000     0.000    0.000     5.736   6.045   3.130  1.1948524061e-04
  61.000     0.000    0.000     5.777   6.087   3.130  1.1296121426e-04
  61.000     0.000    0.000     5.817   6.130   3.130  1.0755007182e-04
  61.000     0.000    0.000     5.858   6.172   3.130  1.0434294017e-04
  61.000     0.000    0.000     5.898   6.215   3.130  1.0121547317e-04
  61.000     0.000    0.000     5.938   6.258   3.130  9.8167871001e-05
  61.000     0.000    0.000     5.979   6.300   3.130  9.5199145452e-05
  61.000     0.000    0.000     6.019   6.343   3.130  9.2308805520e-05

  61.500     0.000    0.000     2.020   2.128   3.130  2.0576902937e-04
  61.500     0.000    0.000     2.060   2.171   3.130  2.0789547449e-04
  61.500     0.000    0.000     2.101   2.214   3.130  2.0633157772e-04
  61.500     0.000    0.000     2.141   2.256   3.130  2.0528327922e-04
  61.500     0.000    0.000     2.181   2.299   3.130  2.1406101746e-04
  61.500     0.000    0.000     2.222   2.341   3.130  2.1907822717e-04
  61.500     0.000    0.000     2.262   2.384   3.130  2.2463977258e-04
  61.500     0.000    0.000     2.303   2.426   3.130  2.3308960966e-04
  61.500     0.000    0.000     2.343   2.469   3.130  2.5213024565e-04
  61.500     0.000    0.000     2.383   2.512   3.130  2.7163975616e-04
  61.500     0.000    0.000     2.424   2.554   3.130  2.9155108475e-04
  61.500     0.000    0.000     2.464   2.597   3.130  3.1564158779e-04
  61.500     0.000    0.000     2.505   2.639   3.130  3.8181253372e-04
  61.500     0.000    0.000     2.545   2.682   3.130  4.7084535799e-04
  61.500     0.000    0.000     2.585   2.724   3.130  5.8342734681e-04
  61.500     0.000    0.000     2.626   2.767   3.130  7.2946556217e-04
  61.500     0.000    0.000     2.666   2.810   3.130  9.0622260327e-04
  61.500     0.000    0.000     2.707   2.852   3.130  1.1394559757e-03
  61.500     0.000    0.000     2.747   2.895   3.130  1.4273290482e-03
  61.500     0.000    0.000     2.787   2.937   3.130  1.7947603690e-03
  61.500     0.000    0.000     2.828   2.980   3.130  2.2678668968e-03
  61.500     0.000    0.000     2.868   3.022   3.130  2.8643472974e-03
  61.500     0.000    0.000     2.909   3.065   3.130  3.6075161588e-03
  61.500     0.000    0.000     2.949   3.108   3.130  4.4836986934e-03
  61.500     0.000    0.000     2.989   3.150   3.130  5.4570589042e-03
  61.500     0.000    0.000     3.030   3.193   3.130  6.4232021101e-03
  61.500     0.000    0.000     3.070   3.235   3.130  7.2101742522e-03
  61.500     0.000    0.000     3.111   3.278   3.130  7.6261838606e-03
  61.500     0.000    0.000     3.151   3.320   3.130  7.5067116356e-03
  61.500     0.000    0.000     3.191   3.363   3.130  6.9075012748e-03
  61.500     0.000    0.000     3.232   3.406   3.130  6.1165901034e-03
  61.500     0.000    0.000     3.272   3.448   3.130  5.3642413395e-03
  61.500     0.000    0.000     3.313   3.491   3.130  4.7297189842e-03
  61.500     0.000    0.000     3.353   3.533   3.130  4.1943955881e-03
  61.500     0.000    0.000     3.393   3.576   3.130  3.7544331206e-03
  61.500     0.000    0.000     3.434   3.618   3.130  3.3899271685e-03
  61.500     0.000    0.000     3.474   3.661   3.130  3.0645326061e-03
  61.500     0.000    0.000     3.515   3.703   3.130  2.8153728602e-03
  61.500     0.000    0.000     3.555   3.746   3.130  2.5682961891e-03
  61.500     0.000    0.000     3.595   3.789   3.130  2.3928328797e-03
  61.500     0.000    0.000     3.636   3.831   3.130  2.2083452897e-03
  61.500     0.000    0.000     3.676   3.874   3.130  2.0404058428e-03
  61.500     0.000    0.000     3.717   3.916   3.130  1.9254238589e-03
  61.500     0.000    0.000     3.757   3.959   3.130  1.8056741127e-03
  61.500     0.000    0.000     3.797   4.001   3.130  1.6828827268e-03
  61.500     0.000    0.000     3.838   4.044   3.130  1.5586689461e-03
  61.500     0.000    0.000     3.878   4.087   3.130  1.4747609708e-03
  61.500     0.000    0.000     3.919   4.129   3.130  1.4056438522e-03
  61.500     0.000    0.000     3.959   4.172   3.130  1.3348120949e-03
  61.500     0.000    0.000     3.999   4.214   3.130  1.2628969291e-03
  61.500     0.000    0.000     4.040   4.257   3.130  1.1904880644e-03
  61.500     0.000    0.000     4.080   4.299   3.130  1.1181325278e-03
  61.500     0.000    0.000     4.121   4.342   3.130  1.0463296669e-03
  61.500     0.000    0.000     4.161   4.385   3.130  9.7553502269e-04
  61.500     0.000    0.000     4.201   4.427   3.130  9.2029279336e-04
  61.500     0.000    0.000     4.242   4.470   3.130  8.8416885747e-04
  61.500     0.000    0.000     4.282   4.512   3.130  8.4776361553e-04
  61.500     0.000    0.000     4.323   4.555   3.130  8.1124339064e-04
  61.500     0.000    0.000     4.363   4.597   3.130  7.7477604803e-04
  61.500     0.000    0.000     4.403   4.640   3.130  7.3850532486e-04
  61.500     0.000    0.000     4.444   4.683   3.130  7.0257550351e-04
  61.500     0.000    0.000     4.484   4.725   3.130  6.6710733976e-04
  61.500     0.000    0.000     4.525   4.768   3.130  6.3221952052e-04
  61.500     0.000    0.000     4.565   4.810   3.130  5.9801550404e-04
  61.500     0.000    0.000     4.605   4.853   3.130  5.6458576425e-04
  61.500     0.000    0.000     4.646   4.895   3.130  5.3201191349e-04
  61.500     0.000    0.000     4.686   4.938   3.130  5.0036629172e-04
  61.500     0.000    0.000     4.727   4.981   3.130  4.6970836167e-04
  61.500     0.000    0.000     4.767   5.023   3.130  4.4008946572e-04
  61.500     0.000    0.000     4.807   5.066   3.130  4.1155165359e-04
  61.500     0.000    0.000     4.848   5.108   3.130  3.8412962848e-04
  61.500     0.000    0.000     4.888   5.151   3.130  3.5784750492e-04
  61.500     0.000    0.000     4.928   5.193   3.130  3.3272311683e-04
  61.500     0.000    0.000     4.969   5.236   3.130  3.0876816281e-04
  61.500     0.000    0.000     5.009   5.279   3.130  2.9214471600e-04
  61.500     0.000    0.000     5.050   5.321   3.130  2.7919225367e-04
  61.500     0.000    0.000     5.090   5.364   3.130  2.6657813803e-04
  61.500     0.000    0.000     5.130   5.406   3.130  2.5431420917e-04
  61.500     0.000    0.000     5.171   5.449   3.130  2.4240980312e-04
  61.500     0.000    0.000     5.211   5.491   3.130  2.3087194705e-04
  61.500     0.000    0.000     5.252   5.534   3.130  2.1970652509e-04
  61.500     0.000    0.000     5.292   5.577   3.130  2.0891907026e-04
  61.500     0.000    0.000     5.332   5.619   3.130  1.9851082649e-04
  61.500     0.000    0.000     5.373   5.662   3.130  1.8848482640e-04
  61.500     0.000    0.000     5.413   5.704   3.130  1.7884005520e-04
  61.500     0.000    0.000     5.454   5.747   3.130  1.6957646819e-04
  61.500     0.000    0.000     5.494   5.789   3.130  1.6069215350e-04
  61.500     0.000    0.000     5.534   5.832   3.130  1.5218388113e-04
  61.500     0.000    0.000     5.575   5.875   3.130  1.4404802277e-04
  61.500     0.000    0.000     5.615   5.917   3.130  1.3628006069e-04
  61.500     0.000    0.000     5.656   5.960   3.130  1.2887517756e-04
  61.500     0.000    0.000     5.696   6.002   3.130  1.2182731413e-04
  61.500     0.000    0.000     5.736   6.045   3.130  1.1513048059e-04
  61.500     0.000    0.000     5.777   6.087   3.130  1.0877758450e-04
  61.500     0.000    0.000     5.817   6.130   3.130  1.0581171953e-04
  61.500     0.000    0.000     5.858   6.172   3.130  1.0263038541e-04
  61.500     0.000    0.000     5.898   6.215   3.130  9.9528869698e-05
  61.500     0.000    0.000     5.938   6.258   3.130  9.6507305285e-05
  61.500     0.000    0.000     5.979   6.300   3.130  9.3564706845e-05
  61.500     0.000    0.000     6.019   6.343   3.130  9.0700553822e-05

  62.000     0.000    0.000     2.020   2.128   3.130  2.0477829858e-04
  62.000     0.000    0.000     2.060   2.171   3.130  2.0665861568e-04
  62.000     0.000    0.000     2.101   2.214   3.130  2.0466191338e-04
  62.000     0.000    0.000     2.141   2.256   3.130  2.0395778056e-04
  62.000     0.000    0.000     2.181   2.299   3.130  2.1245262111e-04
  62.000     0.000    0.000     2.222   2.341   3.130  2.1781333830e-04
  62.000     0.000    0.000     2.262   2.384   3.130  2.2475058553e-04
  62.000     0.000    0.000     2.303   2.426   3.130  2.3158656634e-04
  62.000     0.000    0.000     2.343   2.469   3.130  2.4674816937e-04
  62.000     0.000    0.000     2.383   2.512   3.130  2.6580694698e-04
  62.000     0.000    0.000     2.424   2.554   3.130  2.8525805862e-04
  62.000     0.000    0.000     2.464   2.597   3.130  3.0503229772e-04
  62.000     0.000    0.000     2.505   2.639   3.130  3.5355223164e-04
  62.000     0.000    0.000     2.545   2.682   3.130  4.3460168756e-04
  62.000     0.000    0.000     2.585   2.724   3.130  5.4221497988e-04
  62.000     0.000    0.000     2.626   2.767   3.130  6.7888955382e-04
  62.000     0.000    0.000     2.666   2.810   3.130  8.4539408122e-04
  62.000     0.000    0.000     2.707   2.852   3.130  1.0670386419e-03
  62.000     0.000    0.000     2.747   2.895   3.130  1.3410078715e-03
  62.000     0.000    0.000     2.787   2.937   3.130  1.6892131352e-03
  62.000     0.000    0.000     2.828   2.980   3.130  2.1399006770e-03
  62.000     0.000    0.000     2.868   3.022   3.130  2.7102682512e-03
  62.000     0.000    0.000     2.909   3.065   3.130  3.4195773508e-03
  62.000     0.000    0.000     2.949   3.108   3.130  4.2569748182e-03
  62.000     0.000    0.000     2.989   3.150   3.130  5.1899972315e-03
  62.000     0.000    0.000     3.030   3.193   3.130  6.1166387187e-03
  62.000     0.000    0.000     3.070   3.235   3.130  6.8743553337e-03
  62.000     0.000    0.000     3.111   3.278   3.130  7.2795334330e-03
  62.000     0.000    0.000     3.151   3.320   3.130  7.1731482363e-03
  62.000     0.000    0.000     3.191   3.363   3.130  6.6066263166e-03
  62.000     0.000    0.000     3.232   3.406   3.130  5.8558252204e-03
  62.000     0.000    0.000     3.272   3.448   3.130  5.1408408487e-03
  62.000     0.000    0.000     3.313   3.491   3.130  4.5378135000e-03
  62.000     0.000    0.000     3.353   3.533   3.130  4.0283235033e-03
  62.000     0.000    0.000     3.393   3.576   3.130  3.6094699504e-03
  62.000     0.000    0.000     3.434   3.618   3.130  3.2623775243e-03
  62.000     0.000    0.000     3.474   3.661   3.130  2.9523027593e-03
  62.000     0.000    0.000     3.515   3.703   3.130  2.7140682661e-03
  62.000     0.000    0.000     3.555   3.746   3.130  2.4784351142e-03
  62.000     0.000    0.000     3.595   3.789   3.130  2.3104298310e-03
  62.000     0.000    0.000     3.636   3.831   3.130  2.1334947841e-03
  62.000     0.000    0.000     3.676   3.874   3.130  1.9732000054e-03
  62.000     0.000    0.000     3.717   3.916   3.130  1.8628388839e-03
  62.000     0.000    0.000     3.757   3.959   3.130  1.7477596181e-03
  62.000     0.000    0.000     3.797   4.001   3.130  1.6296284911e-03
  62.000     0.000    0.000     3.838   4.044   3.130  1.5100143242e-03
  62.000     0.000    0.000     3.878   4.087   3.130  1.4299436654e-03
  62.000     0.000    0.000     3.919   4.129   3.130  1.3633178193e-03
  62.000     0.000    0.000     3.959   4.172   3.130  1.2949853141e-03
  62.000     0.000    0.000     3.999   4.214   3.130  1.2255542766e-03
  62.000     0.000    0.000     4.040   4.257   3.130  1.1556050532e-03
  62.000     0.000    0.000     4.080   4.299   3.130  1.0856620314e-03
  62.000     0.000    0.000     4.121   4.342   3.130  1.0162232752e-03
  62.000     0.000    0.000     4.161   4.385   3.130  9.4772497932e-04
  62.000     0.000    0.000     4.201   4.427   3.130  8.9470234412e-04
  62.000     0.000    0.000     4.242   4.470   3.130  8.5964215978e-04
  62.000     0.000    0.000     4.282   4.512   3.130  8.2429702126e-04
  62.000     0.000    0.000     4.323   4.555   3.130  7.8883164078e-04
  62.000     0.000    0.000     4.363   4.597   3.130  7.5340406994e-04
  62.000     0.000    0.000     4.403   4.640   3.130  7.1816281221e-04
  62.000     0.000    0.000     4.444   4.683   3.130  6.8324118074e-04
  62.000     0.000    0.000     4.484   4.725   3.130  6.4876497336e-04
  62.000     0.000    0.000     4.525   4.768   3.130  6.1484473995e-04
  62.000     0.000    0.000     4.565   4.810   3.130  5.8158370564e-04
  62.000     0.000    0.000     4.605   4.853   3.130  5.4907048364e-04
  62.000     0.000    0.000     4.646   4.895   3.130  5.1738643207e-04
  62.000     0.000    0.000     4.686   4.938   3.130  4.8659840368e-04
  62.000     0.000    0.000     4.727   4.981   3.130  4.5676887906e-04
  62.000     0.000    0.000     4.767   5.023   3.130  4.2794814862e-04
  62.000     0.000    0.000     4.807   5.066   3.130  4.0017620330e-04
  62.000     0.000    0.000     4.848   5.108   3.130  3.7348518696e-04
  62.000     0.000    0.000     4.888   5.151   3.130  3.4790334777e-04
  62.000     0.000    0.000     4.928   5.193   3.130  3.2344521394e-04
  62.000     0.000    0.000     4.969   5.236   3.130  3.0012344975e-04
  62.000     0.000    0.000     5.009   5.279   3.130  2.8395585244e-04
  62.000     0.000    0.000     5.050   5.321   3.130  2.7127771618e-04
  62.000     0.000    0.000     5.090   5.364   3.130  2.5893380271e-04
  62.000     0.000    0.000     5.130   5.406   3.130  2.4693436982e-04
  62.000     0.000    0.000     5.171   5.449   3.130  2.3528915020e-04
  62.000     0.000    0.000     5.211   5.491   3.130  2.2400496752e-04
  62.000     0.000    0.000     5.252   5.534   3.130  2.1308801721e-04
  62.000     0.000    0.000     5.292   5.577   3.130  2.0254203232e-04
  62.000     0.000    0.000     5.332   5.619   3.130  1.9237015905e-04
  62.000     0.000    0.000     5.373   5.662   3.130  1.8257342596e-04
  62.000     0.000    0.000     5.413   5.704   3.130  1.7315235570e-04
  62.000     0.000    0.000     5.454   5.747   3.130  1.6410568729e-04
  62.000     0.000    0.000     5.494   5.789   3.130  1.5543142633e-04
  62.000     0.000    0.000     5.534   5.832   3.130  1.4712700518e-04
  62.000     0.000    0.000     5.575   5.875   3.130  1.3918831417e-04
  62.000     0.000    0.000     5.615   5.917   3.130  1.3161121485e-04
  62.000     0.000    0.000     5.656   5.960   3.130  1.2439017695e-04
  62.000     0.000    0.000     5.696   6.002   3.130  1.1751950158e-04
  62.000     0.000    0.000     5.736   6.045   3.130  1.1099313835e-04
  62.000     0.000    0.000     5.777   6.087   3.130  1.0739284212e-04
  62.000     0.000    0.000     5.817   6.130   3.130  1.0415550492e-04
  62.000     0.000    0.000     5.858   6.172   3.130  1.0099874455e-04
  62.000     0.000    0.000     5.898   6.215   3.130  9.7921946834e-05
