  r_x        r_y      r_z       E_MG_1  E_MG_2  E_NP   E_T (eV)
  73.500     0.000    0.000     3.030   3.193   0.000  5.7293601121e-04
  73.500     0.000    0.000     3.070   3.235   0.000  5.7297109997e-04
  73.500     0.000    0.000     3.111   3.278   0.000  5.7200262123e-04
  73.500     0.000    0.000     3.151   3.320   0.000  5.7005577187e-04
  73.500     0.000    0.000     3.191   3.363   0.000  5.6716003150e-04
  73.500     0.000    0.000     3.232   3.406   0.000  5.6334888557e-04
  73.500     0.000    0.000     3.272   3.448   0.000  5.5865783443e-04
  73.500     0.000    0.000     3.313   3.491   0.000  5.5312600430e-04
  73.500     0.000    0.000     3.353   3.533   0.000  5.4679314230e-04
  73.500     0.000    0.000     3.393   3.576   0.000  5.3970236180e-04
  73.500     0.000    0.000     3.434   3.618   0.000  5.3189774529e-04
  73.500     0.000    0.000     3.474   3.661   0.000  5.2342451284e-04
  73.500     0.000    0.000     3.515   3.703   0.000  5.1432868272e-04
  73.500     0.000    0.000     3.555   3.746   0.000  5.0465631570e-04
  73.500     0.000    0.000     3.595   3.789   0.000  4.9445479044e-04
  73.500     0.000    0.000     3.636   3.831   0.000  4.8377046489e-04
  73.500     0.000    0.000     3.676   3.874   0.000  4.7265059148e-04
  73.500     0.000    0.000     3.717   3.916   0.000  4.6114149299e-04
  73.500     0.000    0.000     3.757   3.959   0.000  4.4928835288e-04
  73.500     0.000    0.000     3.797   4.001   0.000  4.3713669275e-04
  73.500     0.000    0.000     3.838   4.044   0.000  4.2473009627e-04
  73.500     0.000    0.000     3.878   4.087   0.000  4.1211159496e-04
  73.500     0.000    0.000     3.919   4.129   0.000  3.9932359038e-04
  73.500     0.000    0.000     3.959   4.172   0.000  3.8640667452e-04
  73.500     0.000    0.000     3.999   4.214   0.000  3.7339954430e-04
  73.500     0.000    0.000     4.040   4.257   0.000  3.6033997136e-04
  73.500     0.000    0.000     4.080   4.299   0.000  3.4726464286e-04
  73.500     0.000    0.000     4.121   4.342   0.000  3.3420766338e-04
  73.500     0.000    0.000     4.161   4.385   0.000  3.2594594867e-04
  73.500     0.000    0.000     4.201   4.427   0.000  3.1841604362e-04
  73.500     0.000    0.000     4.242   4.470   0.000  3.1089307667e-04
  73.500     0.000    0.000     4.282   4.512   0.000  3.0338757820e-04
  73.500     0.000    0.000     4.323   4.555   0.000  2.9591110708e-04
  73.500     0.000    0.000     4.363   4.597   0.000  2.8847346910e-04
  73.500     0.000    0.000     4.403   4.640   0.000  2.8108537783e-04
  73.500     0.000    0.000     4.444   4.683   0.000  2.7375476960e-04
  73.500     0.000    0.000     4.484   4.725   0.000  2.6648996445e-04
  73.500     0.000    0.000     4.525   4.768   0.000  2.5929984833e-04
  73.500     0.000    0.000     4.565   4.810   0.000  2.5219038452e-04
  73.500     0.000    0.000     4.605   4.853   0.000  2.4516872287e-04
  73.500     0.000    0.000     4.646   4.895   0.000  2.3824085484e-04
  73.500     0.000    0.000     4.686   4.938   0.000  2.3141216616e-04
  73.500     0.000    0.000     4.727   4.981   0.000  2.2468721610e-04
  73.500     0.000    0.000     4.767   5.023   0.000  2.1807085659e-04
  73.500     0.000    0.000     4.807   5.066   0.000  2.1156662560e-04
  73.500     0.000    0.000     4.848   5.108   0.000  2.0517898268e-04
  73.500     0.000    0.000     4.888   5.151   0.000  1.9891008498e-04
  73.500     0.000    0.000     4.928   5.193   0.000  1.9276305670e-04
  73.500     0.000    0.000     4.969   5.236   0.000  1.8673979971e-04
  73.500     0.000    0.000     5.009   5.279   0.000  1.8084305136e-04
  73.500     0.000    0.000     5.050   5.321   0.000  1.7507360633e-04
  73.500     0.000    0.000     5.090   5.364   0.000  1.6943274294e-04
  73.500     0.000    0.000     5.130   5.406   0.000  1.6392216086e-04
  73.500     0.000    0.000     5.171   5.449   0.000  1.5854177866e-04
  73.500     0.000    0.000     5.211   5.491   0.000  1.5329234822e-04
  73.500     0.000    0.000     5.252   5.534   0.000  1.4817367780e-04
  73.500     0.000    0.000     5.292   5.577   0.000  1.4318637626e-04
  73.500     0.000    0.000     5.332   5.619   0.000  1.3832944822e-04
  73.500     0.000    0.000     5.373   5.662   0.000  1.3360241250e-04
  73.500     0.000    0.000     5.413   5.704   0.000  1.2900519740e-04
  73.500     0.000    0.000     5.454   5.747   0.000  1.2453631686e-04
  73.500     0.000    0.000     5.494   5.789   0.000  1.2019503150e-04
  73.500     0.000    0.000     5.534   5.832   0.000  1.1597995196e-04
  73.500     0.000    0.000     5.575   5.875   0.000  1.1189000781e-04
  73.500     0.000    0.000     5.615   5.917   0.000  1.0792381520e-04
  73.500     0.000    0.000     5.656   5.960   0.000  1.0407980879e-04
  73.500     0.000    0.000     5.696   6.002   0.000  1.0035619877e-04
  73.500     0.000    0.000     5.736   6.045   0.000  9.6751472033e-05
  73.500     0.000    0.000     5.777   6.087   0.000  9.3263699726e-05
  73.500     0.000    0.000     5.817   6.130   0.000  8.9891219404e-05
  73.500     0.000    0.000     5.858   6.172   0.000  8.6632168453e-05
  73.500     0.000    0.000     5.898   6.215   0.000  8.3484557787e-05
  73.500     0.000    0.000     5.938   6.258   0.000  8.0446337516e-05
  73.500     0.000    0.000     5.979   6.300   0.000  7.7515533026e-05
  73.500     0.000    0.000     6.019   6.343   0.000  7.4690225402e-05

  74.000     0.000    0.000     2.020   2.128   0.000  3.2158954851e-04
  74.000     0.000    0.000     2.060   2.171   0.000  3.3232048831e-04
  74.000     0.000    0.000     2.101   2.214   0.000  3.4282661489e-04
  74.000     0.000    0.000     2.141   2.256   0.000  3.5307850725e-04
  74.000     0.000    0.000     2.181   2.299   0.000  3.6304748618e-04
  74.000     0.000    0.000     2.222   2.341   0.000  3.7270600811e-04
  74.000     0.000    0.000     2.262   2.384   0.000  3.8571996118e-04
  74.000     0.000    0.000     2.303   2.426   0.000  4.0194670391e-04
  74.000     0.000    0.000     2.343   2.469   0.000  4.1777609954e-04
  74.000     0.000    0.000     2.383   2.512   0.000  4.3313136230e-04
  74.000     0.000    0.000     2.424   2.554   0.000  4.4793815120e-04
  74.000     0.000    0.000     2.464   2.597   0.000  4.6212519152e-04
  74.000     0.000    0.000     2.505   2.639   0.000  4.7562550155e-04
  74.000     0.000    0.000     2.545   2.682   0.000  4.8837643540e-04
  74.000     0.000    0.000     2.585   2.724   0.000  5.0032013687e-04
  74.000     0.000    0.000     2.626   2.767   0.000  5.1140509689e-04
  74.000     0.000    0.000     2.666   2.810   0.000  5.2158466007e-04
  74.000     0.000    0.000     2.707   2.852   0.000  5.3081930803e-04
  74.000     0.000    0.000     2.747   2.895   0.000  5.3907577037e-04
  74.000     0.000    0.000     2.787   2.937   0.000  5.4632743824e-04
  74.000     0.000    0.000     2.828   2.980   0.000  5.5255403178e-04
  74.000     0.000    0.000     2.868   3.022   0.000  5.5774261295e-04
  74.000     0.000    0.000     2.909   3.065   0.000  5.6188598708e-04
  74.000     0.000    0.000     2.949   3.108   0.000  5.6498406711e-04
  74.000     0.000    0.000     2.989   3.150   0.000  5.6704174622e-04
  74.000     0.000    0.000     3.030   3.193   0.000  5.6807003160e-04
  74.000     0.000    0.000     3.070   3.235   0.000  5.6808461544e-04
  74.000     0.000    0.000     3.111   3.278   0.000  5.6710730341e-04
  74.000     0.000    0.000     3.151   3.320   0.000  5.6516238472e-04
  74.000     0.000    0.000     3.191   3.363   0.000  5.6227937992e-04
  74.000     0.000    0.000     3.232   3.406   0.000  5.5848984719e-04
  74.000     0.000    0.000     3.272   3.448   0.000  5.5383020081e-04
  74.000     0.000    0.000     3.313   3.491   0.000  5.4833852795e-04
  74.000     0.000    0.000     3.353   3.533   0.000  5.4205406064e-04
  74.000     0.000    0.000     3.393   3.576   0.000  5.3501933876e-04
  74.000     0.000    0.000     3.434   3.618   0.000  5.2727787766e-04
  74.000     0.000    0.000     3.474   3.661   0.000  5.1887432964e-04
  74.000     0.000    0.000     3.515   3.703   0.000  5.0985365633e-04
  74.000     0.000    0.000     3.555   3.746   0.000  5.0026240002e-04
  74.000     0.000    0.000     3.595   3.789   0.000  4.9014691295e-04
  74.000     0.000    0.000     3.636   3.831   0.000  4.7955353545e-04
  74.000     0.000    0.000     3.676   3.874   0.000  4.6852795218e-04
  74.000     0.000    0.000     3.717   3.916   0.000  4.5711599208e-04
  74.000     0.000    0.000     3.757   3.959   0.000  4.4536343504e-04
  74.000     0.000    0.000     3.797   4.001   0.000  4.3331482965e-04
  74.000     0.000    0.000     3.838   4.044   0.000  4.2101329480e-04
  74.000     0.000    0.000     3.878   4.087   0.000  4.0850145386e-04
  74.000     0.000    0.000     3.919   4.129   0.000  3.9582133784e-04
  74.000     0.000    0.000     3.959   4.172   0.000  3.8301316177e-04
  74.000     0.000    0.000     3.999   4.214   0.000  3.7011525565e-04
  74.000     0.000    0.000     4.040   4.257   0.000  3.5716506549e-04
  74.000     0.000    0.000     4.080   4.299   0.000  3.4419898148e-04
  74.000     0.000    0.000     4.121   4.342   0.000  3.3204457600e-04
  74.000     0.000    0.000     4.161   4.385   0.000  3.2453293538e-04
  74.000     0.000    0.000     4.201   4.427   0.000  3.1701593251e-04
  74.000     0.000    0.000     4.242   4.470   0.000  3.0950537696e-04
  74.000     0.000    0.000     4.282   4.512   0.000  3.0201349589e-04
  74.000     0.000    0.000     4.323   4.555   0.000  2.9455127722e-04
  74.000     0.000    0.000     4.363   4.597   0.000  2.8712896563e-04
  74.000     0.000    0.000     4.403   4.640   0.000  2.7975563755e-04
  74.000     0.000    0.000     4.444   4.683   0.000  2.7244078288e-04
  74.000     0.000    0.000     4.484   4.725   0.000  2.6519273874e-04
  74.000     0.000    0.000     4.525   4.768   0.000  2.5801915114e-04
  74.000     0.000    0.000     4.565   4.810   0.000  2.5092667284e-04
  74.000     0.000    0.000     4.605   4.853   0.000  2.4392228410e-04
  74.000     0.000    0.000     4.646   4.895   0.000  2.3701194654e-04
  74.000     0.000    0.000     4.686   4.938   0.000  2.3020062249e-04
  74.000     0.000    0.000     4.727   4.981   0.000  2.2349367482e-04
  74.000     0.000    0.000     4.767   5.023   0.000  2.1689556993e-04
  74.000     0.000    0.000     4.807   5.066   0.000  2.1041023331e-04
  74.000     0.000    0.000     4.848   5.108   0.000  2.0404062887e-04
  74.000     0.000    0.000     4.888   5.151   0.000  1.9779082243e-04
  74.000     0.000    0.000     4.928   5.193   0.000  1.9166209342e-04
  74.000     0.000    0.000     4.969   5.236   0.000  1.8565807440e-04
  74.000     0.000    0.000     5.009   5.279   0.000  1.7977973613e-04
  74.000     0.000    0.000     5.050   5.321   0.000  1.7402912473e-04
  74.000     0.000    0.000     5.090   5.364   0.000  1.6840747378e-04
  74.000     0.000    0.000     5.130   5.406   0.000  1.6291564327e-04
  74.000     0.000    0.000     5.171   5.449   0.000  1.5755400641e-04
  74.000     0.000    0.000     5.211   5.491   0.000  1.5232323681e-04
  74.000     0.000    0.000     5.252   5.534   0.000  1.4722317723e-04
  74.000     0.000    0.000     5.292   5.577   0.000  1.4225399763e-04
  74.000     0.000    0.000     5.332   5.619   0.000  1.3741575479e-04
  74.000     0.000    0.000     5.373   5.662   0.000  1.3270697749e-04
  74.000     0.000    0.000     5.413   5.704   0.000  1.2812782078e-04
  74.000     0.000    0.000     5.454   5.747   0.000  1.2367686770e-04
  74.000     0.000    0.000     5.494   5.789   0.000  1.1935332765e-04
  74.000     0.000    0.000     5.534   5.832   0.000  1.1515583412e-04
  74.000     0.000    0.000     5.575   5.875   0.000  1.1108327161e-04
  74.000     0.000    0.000     5.615   5.917   0.000  1.0713424758e-04
  74.000     0.000    0.000     5.656   5.960   0.000  1.0330718892e-04
  74.000     0.000    0.000     5.696   6.002   0.000  9.9600325652e-05
  74.000     0.000    0.000     5.736   6.045   0.000  9.6012108047e-05
  74.000     0.000    0.000     5.777   6.087   0.000  9.2540626809e-05
  74.000     0.000    0.000     5.817   6.130   0.000  8.9184185963e-05
  74.000     0.000    0.000     5.858   6.172   0.000  8.5940916950e-05
  74.000     0.000    0.000     5.898   6.215   0.000  8.2808702243e-05
  74.000     0.000    0.000     5.938   6.258   0.000  7.9785766164e-05
  74.000     0.000    0.000     5.979   6.300   0.000  7.6870106260e-05
  74.000     0.000    0.000     6.019   6.343   0.000  7.4059550792e-05

  74.500     0.000    0.000     2.020   2.128   0.000  3.2117753582e-04
  74.500     0.000    0.000     2.060   2.171   0.000  3.3187440502e-04
  74.500     0.000    0.000     2.101   2.214   0.000  3.4234583954e-04
  74.500     0.000    0.000     2.141   2.256   0.000  3.5256248778e-04
  74.500     0.000    0.000     2.181   2.299   0.000  3.6249591736e-04
  74.500     0.000    0.000     2.222   2.341   0.000  3.7211816379e-04
  74.500     0.000    0.000     2.262   2.384   0.000  3.8347449754e-04
  74.500     0.000    0.000     2.303   2.426   0.000  3.9950115266e-04
  74.500     0.000    0.000     2.343   2.469   0.000  4.1513345732e-04
  74.500     0.000    0.000     2.383   2.512   0.000  4.3029563904e-04
  74.500     0.000    0.000     2.424   2.554   0.000  4.4491446513e-04
  74.500     0.000    0.000     2.464   2.597   0.000  4.5891973630e-04
  74.500     0.000    0.000     2.505   2.639   0.000  4.7224547825e-04
  74.500     0.000    0.000     2.545   2.682   0.000  4.8482973582e-04
  74.500     0.000    0.000     2.585   2.724   0.000  4.9661626123e-04
  74.500     0.000    0.000     2.626   2.767   0.000  5.0755324550e-04
  74.500     0.000    0.000     2.666   2.810   0.000  5.1759551250e-04
  74.500     0.000    0.000     2.707   2.852   0.000  5.2670382498e-04
  74.500     0.000    0.000     2.747   2.895   0.000  5.3484534607e-04
  74.500     0.000    0.000     2.787   2.937   0.000  5.4199378609e-04
  74.500     0.000    0.000     2.828   2.980   0.000  5.4812911523e-04
  74.500     0.000    0.000     2.868   3.022   0.000  5.5323810350e-04
  74.500     0.000    0.000     2.909   3.065   0.000  5.5731471554e-04
  74.500     0.000    0.000     2.949   3.108   0.000  5.6035723728e-04
  74.500     0.000    0.000     2.989   3.150   0.000  5.6237157097e-04
  74.500     0.000    0.000     3.030   3.193   0.000  5.6336809062e-04
  74.500     0.000    0.000     3.070   3.235   0.000  5.6336222101e-04
  74.500     0.000    0.000     3.111   3.278   0.000  5.6237487547e-04
  74.500     0.000    0.000     3.151   3.320   0.000  5.6043089585e-04
  74.500     0.000    0.000     3.191   3.363   0.000  5.5755890028e-04
  74.500     0.000    0.000     3.232   3.406   0.000  5.5379041663e-04
  74.500     0.000    0.000     3.272   3.448   0.000  5.4915994089e-04
  74.500     0.000    0.000     3.313   3.491   0.000  5.4370646266e-04
  74.500     0.000    0.000     3.353   3.533   0.000  5.3746821214e-04
  74.500     0.000    0.000     3.393   3.576   0.000  5.3048718198e-04
  74.500     0.000    0.000     3.434   3.618   0.000  5.2280633708e-04
  74.500     0.000    0.000     3.474   3.661   0.000  5.1446927594e-04
  74.500     0.000    0.000     3.515   3.703   0.000  5.0552197996e-04
  74.500     0.000    0.000     3.555   3.746   0.000  4.9600889894e-04
  74.500     0.000    0.000     3.595   3.789   0.000  4.8597635451e-04
  74.500     0.000    0.000     3.636   3.831   0.000  4.7546969729e-04
  74.500     0.000    0.000     3.676   3.874   0.000  4.6453514603e-04
  74.500     0.000    0.000     3.717   3.916   0.000  4.5321750681e-04
  74.500     0.000    0.000     3.757   3.959   0.000  4.4156267780e-04
  74.500     0.000    0.000     3.797   4.001   0.000  4.2961316208e-04
  74.500     0.000    0.000     3.838   4.044   0.000  4.1741321722e-04
  74.500     0.000    0.000     3.878   4.087   0.000  4.0500506925e-04
  74.500     0.000    0.000     3.919   4.129   0.000  3.9242932266e-04
  74.500     0.000    0.000     3.959   4.172   0.000  3.7972584886e-04
  74.500     0.000    0.000     3.999   4.214   0.000  3.6693365539e-04
  74.500     0.000    0.000     4.040   4.257   0.000  3.5408934746e-04
  74.500     0.000    0.000     4.080   4.299   0.000  3.4122903111e-04
  74.500     0.000    0.000     4.121   4.342   0.000  3.3066471461e-04
  74.500     0.000    0.000     4.161   4.385   0.000  3.2316419603e-04
  74.500     0.000    0.000     4.201   4.427   0.000  3.1565848245e-04
  74.500     0.000    0.000     4.242   4.470   0.000  3.0816102292e-04
  74.500     0.000    0.000     4.282   4.512   0.000  3.0068231373e-04
  74.500     0.000    0.000     4.323   4.555   0.000  2.9323381067e-04
  74.500     0.000    0.000     4.363   4.597   0.000  2.8582522084e-04
  74.500     0.000    0.000     4.403   4.640   0.000  2.7846722373e-04
  74.500     0.000    0.000     4.444   4.683   0.000  2.7116762366e-04
  74.500     0.000    0.000     4.484   4.725   0.000  2.6393522427e-04
  74.500     0.000    0.000     4.525   4.768   0.000  2.5677719617e-04
  74.500     0.000    0.000     4.565   4.810   0.000  2.4970160451e-04
  74.500     0.000    0.000     4.605   4.853   0.000  2.4271394412e-04
  74.500     0.000    0.000     4.646   4.895   0.000  2.3582012671e-04
  74.500     0.000    0.000     4.686   4.938   0.000  2.2902657653e-04
  74.500     0.000    0.000     4.727   4.981   0.000  2.2233712903e-04
  74.500     0.000    0.000     4.767   5.023   0.000  2.1575668818e-04
  74.500     0.000    0.000     4.807   5.066   0.000  2.0928915478e-04
  74.500     0.000    0.000     4.848   5.108   0.000  2.0293754868e-04
  74.500     0.000    0.000     4.888   5.151   0.000  1.9670535494e-04
  74.500     0.000    0.000     4.928   5.193   0.000  1.9059523781e-04
  74.500     0.000    0.000     4.969   5.236   0.000  1.8460940277e-04
  74.500     0.000    0.000     5.009   5.279   0.000  1.7874933184e-04
  74.500     0.000    0.000     5.050   5.321   0.000  1.7301698189e-04
  74.500     0.000    0.000     5.090   5.364   0.000  1.6741356866e-04
  74.500     0.000    0.000     5.130   5.406   0.000  1.6193960279e-04
  74.500     0.000    0.000     5.171   5.449   0.000  1.5659648617e-04
  74.500     0.000    0.000     5.211   5.491   0.000  1.5138349431e-04
  74.500     0.000    0.000     5.252   5.534   0.000  1.4630182219e-04
  74.500     0.000    0.000     5.292   5.577   0.000  1.4135058658e-04
  74.500     0.000    0.000     5.332   5.619   0.000  1.3652984827e-04
  74.500     0.000    0.000     5.373   5.662   0.000  1.3183906522e-04
  74.500     0.000    0.000     5.413   5.704   0.000  1.2727744001e-04
  74.500     0.000    0.000     5.454   5.747   0.000  1.2284388764e-04
  74.500     0.000    0.000     5.494   5.789   0.000  1.1853732906e-04
  74.500     0.000    0.000     5.534   5.832   0.000  1.1435714864e-04
  74.500     0.000    0.000     5.575   5.875   0.000  1.1030145838e-04
  74.500     0.000    0.000     5.615   5.917   0.000  1.0636910203e-04
  74.500     0.000    0.000     5.656   5.960   0.000  1.0255829308e-04
  74.500     0.000    0.000     5.696   6.002   0.000  9.8867892438e-05
  74.500     0.000    0.000     5.736   6.045   0.000  9.5295514610e-05
  74.500     0.000    0.000     5.777   6.087   0.000  9.1840035466e-05
  74.500     0.000    0.000     5.817   6.130   0.000  8.8499165941e-05
  74.500     0.000    0.000     5.858   6.172   0.000  8.5271220108e-05
  74.500     0.000    0.000     5.898   6.215   0.000  8.2154095616e-05
  74.500     0.000    0.000     5.938   6.258   0.000  7.9145991048e-05
  74.500     0.000    0.000     5.979   6.300   0.000  7.6244899102e-05
  74.500     0.000    0.000     6.019   6.343   0.000  7.3448665137e-05

  75.000     0.000    0.000     2.020   2.128   0.000  3.2079132369e-04
  75.000     0.000    0.000     2.060   2.171   0.000  3.3145506816e-04
  75.000     0.000    0.000     2.101   2.214   0.000  3.4189275126e-04
  75.000     0.000    0.000     2.141   2.256   0.000  3.5207508866e-04
  75.000     0.000    0.000     2.181   2.299   0.000  3.6197374967e-04
  75.000     0.000    0.000     2.222   2.341   0.000  3.7156078289e-04
  75.000     0.000    0.000     2.262   2.384   0.000  3.8133321259e-04
  75.000     0.000    0.000     2.303   2.426   0.000  3.9716527711e-04
  75.000     0.000    0.000     2.343   2.469   0.000  4.1260552790e-04
  75.000     0.000    0.000     2.383   2.512   0.000  4.2757927828e-04
  75.000     0.000    0.000     2.424   2.554   0.000  4.4201477240e-04
  75.000     0.000    0.000     2.464   2.597   0.000  4.5584266103e-04
  75.000     0.000    0.000     2.505   2.639   0.000  4.6899773340e-04
  75.000     0.000    0.000     2.545   2.682   0.000  4.8141965271e-04
  75.000     0.000    0.000     2.585   2.724   0.000  4.9305202279e-04
  75.000     0.000    0.000     2.626   2.767   0.000  5.0384481464e-04
  75.000     0.000    0.000     2.666   2.810   0.000  5.1375271660e-04
  75.000     0.000    0.000     2.707   2.852   0.000  5.2273697999e-04
  75.000     0.000    0.000     2.747   2.895   0.000  5.3076579729e-04
  75.000     0.000    0.000     2.787   2.937   0.000  5.3781258074e-04
  75.000     0.000    0.000     2.828   2.980   0.000  5.4385817176e-04
  75.000     0.000    0.000     2.868   3.022   0.000  5.4888952235e-04
  75.000     0.000    0.000     2.909   3.065   0.000  5.5289948210e-04
  75.000     0.000    0.000     2.949   3.108   0.000  5.5588738050e-04
  75.000     0.000    0.000     2.989   3.150   0.000  5.5785860365e-04
  75.000     0.000    0.000     3.030   3.193   0.000  5.5882287508e-04
  75.000     0.000    0.000     3.070   3.235   0.000  5.5879657093e-04
  75.000     0.000    0.000     3.111   3.278   0.000  5.5779902203e-04
  75.000     0.000    0.000     3.151   3.320   0.000  5.5585505908e-04
  75.000     0.000    0.000     3.191   3.363   0.000  5.5299241374e-04
  75.000     0.000    0.000     3.232   3.406   0.000  5.4924308461e-04
  75.000     0.000    0.000     3.272   3.448   0.000  5.4464109153e-04
  75.000     0.000    0.000     3.313   3.491   0.000  5.3922345418e-04
  75.000     0.000    0.000     3.353   3.533   0.000  5.3302935418e-04
  75.000     0.000    0.000     3.393   3.576   0.000  5.2609976595e-04
  75.000     0.000    0.000     3.434   3.618   0.000  5.1847661855e-04
  75.000     0.000    0.000     3.474   3.661   0.000  5.1020452146e-04
  75.000     0.000    0.000     3.515   3.703   0.000  5.0132683215e-04
  75.000     0.000    0.000     3.555   3.746   0.000  4.9188907824e-04
  75.000     0.000    0.000     3.595   3.789   0.000  4.8193656855e-04
  75.000     0.000    0.000     3.636   3.831   0.000  4.7151462646e-04
  75.000     0.000    0.000     3.676   3.874   0.000  4.6066746330e-04
  75.000     0.000    0.000     3.717   3.916   0.000  4.4944153688e-04
  75.000     0.000    0.000     3.757   3.959   0.000  4.3788012431e-04
  75.000     0.000    0.000     3.797   4.001   0.000  4.2602689794e-04
  75.000     0.000    0.000     3.838   4.044   0.000  4.1392521616e-04
  75.000     0.000    0.000     3.878   4.087   0.000  4.0161690672e-04
  75.000     0.000    0.000     3.919   4.129   0.000  3.8914216705e-04
  75.000     0.000    0.000     3.959   4.172   0.000  3.7654052118e-04
  75.000     0.000    0.000     3.999   4.214   0.000  3.6385067163e-04
  75.000     0.000    0.000     4.040   4.257   0.000  3.5110936980e-04
  75.000     0.000    0.000     4.080   4.299   0.000  3.3835100152e-04
  75.000     0.000    0.000     4.121   4.342   0.000  3.2932665862e-04
  75.000     0.000    0.000     4.161   4.385   0.000  3.2183689035e-04
  75.000     0.000    0.000     4.201   4.427   0.000  3.1434317209e-04
  75.000     0.000    0.000     4.242   4.470   0.000  3.0685722828e-04
  75.000     0.000    0.000     4.282   4.512   0.000  2.9939119220e-04
  75.000     0.000    0.000     4.323   4.555   0.000  2.9195597825e-04
  75.000     0.000    0.000     4.363   4.597   0.000  2.8456175992e-04
  75.000     0.000    0.000     4.403   4.640   0.000  2.7721748475e-04
  75.000     0.000    0.000     4.444   4.683   0.000  2.6993260953e-04
  75.000     0.000    0.000     4.484   4.725   0.000  2.6271540556e-04
  75.000     0.000    0.000     4.525   4.768   0.000  2.5557345539e-04
  75.000     0.000    0.000     4.565   4.810   0.000  2.4851324485e-04
  75.000     0.000    0.000     4.605   4.853   0.000  2.4154177764e-04
  75.000     0.000    0.000     4.646   4.895   0.000  2.3466495742e-04
  75.000     0.000    0.000     4.686   4.938   0.000  2.2788808595e-04
  75.000     0.000    0.000     4.727   4.981   0.000  2.2121560041e-04
  75.000     0.000    0.000     4.767   5.023   0.000  2.1465228540e-04
  75.000     0.000    0.000     4.807   5.066   0.000  2.0820201753e-04
  75.000     0.000    0.000     4.848   5.108   0.000  2.0186786302e-04
  75.000     0.000    0.000     4.888   5.151   0.000  1.9565320598e-04
  75.000     0.000    0.000     4.928   5.193   0.000  1.8956068931e-04
  75.000     0.000    0.000     4.969   5.236   0.000  1.8359249837e-04
  75.000     0.000    0.000     5.009   5.279   0.000  1.7775014886e-04
  75.000     0.000    0.000     5.050   5.321   0.000  1.7203551828e-04
  75.000     0.000    0.000     5.090   5.364   0.000  1.6644980489e-04
  75.000     0.000    0.000     5.130   5.406   0.000  1.6099354541e-04
  75.000     0.000    0.000     5.171   5.449   0.000  1.5566770349e-04
  75.000     0.000    0.000     5.211   5.491   0.000  1.5047265883e-04
  75.000     0.000    0.000     5.252   5.534   0.000  1.4540847304e-04
  75.000     0.000    0.000     5.292   5.577   0.000  1.4047465410e-04
  75.000     0.000    0.000     5.332   5.619   0.000  1.3567121327e-04
  75.000     0.000    0.000     5.373   5.662   0.000  1.3099759654e-04
  75.000     0.000    0.000     5.413   5.704   0.000  1.2645273049e-04
  75.000     0.000    0.000     5.454   5.747   0.000  1.2203633666e-04
  75.000     0.000    0.000     5.494   5.789   0.000  1.1774652614e-04
  75.000     0.000    0.000     5.534   5.832   0.000  1.1358289403e-04
  75.000     0.000    0.000     5.575   5.875   0.000  1.0954358554e-04
  75.000     0.000    0.000     5.615   5.917   0.000  1.0562741452e-04
  75.000     0.000    0.000     5.656   5.960   0.000  1.0183260379e-04
  75.000     0.000    0.000     5.696   6.002   0.000  9.8157971498e-05
  75.000     0.000    0.000     5.736   6.045   0.000  9.4601174840e-05
  75.000     0.000    0.000     5.777   6.087   0.000  9.1161033619e-05
  75.000     0.000    0.000     5.817   6.130   0.000  8.7835284633e-05
  75.000     0.000    0.000     5.858   6.172   0.000  8.4622220226e-05
  75.000     0.000    0.000     5.898   6.215   0.000  8.1519748146e-05
  75.000     0.000    0.000     5.938   6.258   0.000  7.8526046594e-05
  75.000     0.000    0.000     5.979   6.300   0.000  7.5639103424e-05
  75.000     0.000    0.000     6.019   6.343   0.000  7.2856776334e-05

  75.500     0.000    0.000     2.020   2.128   0.000  3.2042959510e-04
  75.500     0.000    0.000     2.060   2.171   0.000  3.3106097364e-04
  75.500     0.000    0.000     2.101   2.214   0.000  3.4146581378e-04
  75.500     0.000    0.000     2.141   2.256   0.000  3.5161490280e-04
  75.500     0.000    0.000     2.181   2.299   0.000  3.6147953496e-04
  75.500     0.000    0.000     2.222   2.341   0.000  3.7103244206e-04
  75.500     0.000    0.000     2.262   2.384   0.000  3.8024699783e-04
  75.500     0.000    0.000     2.303   2.426   0.000  3.9493324100e-04
  75.500     0.000    0.000     2.343   2.469   0.000  4.1018629047e-04
  75.500     0.000    0.000     2.383   2.512   0.000  4.2497667218e-04
  75.500     0.000    0.000     2.424   2.554   0.000  4.3923312764e-04
  75.500     0.000    0.000     2.464   2.597   0.000  4.5288789621e-04
  75.500     0.000    0.000     2.505   2.639   0.000  4.6587655018e-04
  75.500     0.000    0.000     2.545   2.682   0.000  4.7813963013e-04
  75.500     0.000    0.000     2.585   2.724   0.000  4.8962158173e-04
  75.500     0.000    0.000     2.626   2.767   0.000  5.0027281254e-04
  75.500     0.000    0.000     2.666   2.810   0.000  5.1004917639e-04
  75.500     0.000    0.000     2.707   2.852   0.000  5.1891249829e-04
  75.500     0.000    0.000     2.747   2.895   0.000  5.2683051005e-04
  75.500     0.000    0.000     2.787   2.937   0.000  5.3377784470e-04
  75.500     0.000    0.000     2.828   2.980   0.000  5.3973525574e-04
  75.500     0.000    0.000     2.868   3.022   0.000  5.4468944065e-04
  75.500     0.000    0.000     2.909   3.065   0.000  5.4863401112e-04
