  r_x        r_y      r_z       E_MG_1  E_MG_2  E_NP   E_T (eV)

  76.500     0.000    0.000     2.020   2.128   2.350  3.0813368024e-04
  76.500     0.000    0.000     2.060   2.171   2.350  3.1776945110e-04
  76.500     0.000    0.000     2.101   2.214   2.350  3.2717238755e-04
  76.500     0.000    0.000     2.141   2.256   2.350  3.3631577658e-04
  76.500     0.000    0.000     2.181   2.299   2.350  3.4517392546e-04
  76.500     0.000    0.000     2.222   2.341   2.350  3.5372168658e-04
  76.500     0.000    0.000     2.262   2.384   2.350  3.6193529731e-04
  76.500     0.000    0.000     2.303   2.426   2.350  3.6979165437e-04
  76.500     0.000    0.000     2.343   2.469   2.350  3.7726951240e-04
  76.500     0.000    0.000     2.383   2.512   2.350  3.8434869826e-04
  76.500     0.000    0.000     2.424   2.554   2.350  3.9101020397e-04
  76.500     0.000    0.000     2.464   2.597   2.350  3.9723694990e-04
  76.500     0.000    0.000     2.505   2.639   2.350  4.0301309094e-04
  76.500     0.000    0.000     2.545   2.682   2.350  4.1150243357e-04
  76.500     0.000    0.000     2.585   2.724   2.350  4.2014658275e-04
  76.500     0.000    0.000     2.626   2.767   2.350  4.2815204962e-04
  76.500     0.000    0.000     2.666   2.810   2.350  4.3828637627e-04
  76.500     0.000    0.000     2.707   2.852   2.350  4.4774624368e-04
  76.500     0.000    0.000     2.747   2.895   2.350  4.5586928521e-04
  76.500     0.000    0.000     2.787   2.937   2.350  4.6262990565e-04
  76.500     0.000    0.000     2.828   2.980   2.350  4.6802015816e-04
  76.500     0.000    0.000     2.868   3.022   2.350  4.7204757141e-04
  76.500     0.000    0.000     2.909   3.065   2.350  4.7473401941e-04
  76.500     0.000    0.000     2.949   3.108   2.350  4.7611307383e-04
  76.500     0.000    0.000     2.989   3.150   2.350  4.7622838912e-04
  76.500     0.000    0.000     3.030   3.193   2.350  4.7513310061e-04
  76.500     0.000    0.000     3.070   3.235   2.350  4.7288440889e-04
  76.500     0.000    0.000     3.111   3.278   2.350  4.6954734062e-04
  76.500     0.000    0.000     3.151   3.320   2.350  4.6518837347e-04
  76.500     0.000    0.000     3.191   3.363   2.350  4.6177193108e-04
  76.500     0.000    0.000     3.232   3.406   2.350  4.5848505906e-04
  76.500     0.000    0.000     3.272   3.448   2.350  4.5451654788e-04
  76.500     0.000    0.000     3.313   3.491   2.350  4.4989368896e-04
  76.500     0.000    0.000     3.353   3.533   2.350  4.4464539245e-04
  76.500     0.000    0.000     3.393   3.576   2.350  4.3880259550e-04
  76.500     0.000    0.000     3.434   3.618   2.350  4.3239800988e-04
  76.500     0.000    0.000     3.474   3.661   2.350  4.2546441676e-04
  76.500     0.000    0.000     3.515   3.703   2.350  4.1803695890e-04
  76.500     0.000    0.000     3.555   3.746   2.350  4.1015034298e-04
  76.500     0.000    0.000     3.595   3.789   2.350  4.0183977480e-04
  76.500     0.000    0.000     3.636   3.831   2.350  3.9314142519e-04
  76.500     0.000    0.000     3.676   3.874   2.350  3.8409159373e-04
  76.500     0.000    0.000     3.717   3.916   2.350  3.7472501290e-04
  76.500     0.000    0.000     3.757   3.959   2.350  3.6507836259e-04
  76.500     0.000    0.000     3.797   4.001   2.350  3.5518613626e-04
  76.500     0.000    0.000     3.838   4.044   2.350  3.4508338741e-04
  76.500     0.000    0.000     3.878   4.087   2.350  3.3652435153e-04
  76.500     0.000    0.000     3.919   4.129   2.350  3.2958914877e-04
  76.500     0.000    0.000     3.959   4.172   2.350  3.2258289172e-04
  76.500     0.000    0.000     3.999   4.214   2.350  3.1552137835e-04
  76.500     0.000    0.000     4.040   4.257   2.350  3.0841936005e-04
  76.500     0.000    0.000     4.080   4.299   2.350  3.0129085489e-04
  76.500     0.000    0.000     4.121   4.342   2.350  2.9414914375e-04
  76.500     0.000    0.000     4.161   4.385   2.350  2.8700633261e-04
  76.500     0.000    0.000     4.201   4.427   2.350  2.7987483722e-04
  76.500     0.000    0.000     4.242   4.470   2.350  2.7276590330e-04
  76.500     0.000    0.000     4.282   4.512   2.350  2.6569003985e-04
  76.500     0.000    0.000     4.323   4.555   2.350  2.5865664087e-04
  76.500     0.000    0.000     4.363   4.597   2.350  2.5167540524e-04
  76.500     0.000    0.000     4.403   4.640   2.350  2.4475491715e-04
  76.500     0.000    0.000     4.444   4.683   2.350  2.3790307672e-04
  76.500     0.000    0.000     4.484   4.725   2.350  2.3112685057e-04
  76.500     0.000    0.000     4.525   4.768   2.350  2.2443338423e-04
  76.500     0.000    0.000     4.565   4.810   2.350  2.1782841771e-04
  76.500     0.000    0.000     4.605   4.853   2.350  2.1131855992e-04
  76.500     0.000    0.000     4.646   4.895   2.350  2.0490795435e-04
  76.500     0.000    0.000     4.686   4.938   2.350  1.9860167604e-04
  76.500     0.000    0.000     4.727   4.981   2.350  1.9240340655e-04
  76.500     0.000    0.000     4.767   5.023   2.350  1.8631771496e-04
  76.500     0.000    0.000     4.807   5.066   2.350  1.8034692805e-04
  76.500     0.000    0.000     4.848   5.108   2.350  1.7449425092e-04
  76.500     0.000    0.000     4.888   5.151   2.350  1.6876178903e-04
  76.500     0.000    0.000     4.928   5.193   2.350  1.6315187077e-04
  76.500     0.000    0.000     4.969   5.236   2.350  1.5766619433e-04
  76.500     0.000    0.000     5.009   5.279   2.350  1.5230605857e-04
  76.500     0.000    0.000     5.050   5.321   2.350  1.4707221739e-04
  76.500     0.000    0.000     5.090   5.364   2.350  1.4196566744e-04
  76.500     0.000    0.000     5.130   5.406   2.350  1.3698684352e-04
  76.500     0.000    0.000     5.171   5.449   2.350  1.3213569505e-04
  76.500     0.000    0.000     5.211   5.491   2.350  1.2741239799e-04
  76.500     0.000    0.000     5.252   5.534   2.350  1.2281668096e-04
  76.500     0.000    0.000     5.292   5.577   2.350  1.1834777521e-04
  76.500     0.000    0.000     5.332   5.619   2.350  1.1400526635e-04
  76.500     0.000    0.000     5.373   5.662   2.350  1.0978831806e-04
  76.500     0.000    0.000     5.413   5.704   2.350  1.0569586476e-04
  76.500     0.000    0.000     5.454   5.747   2.350  1.0172647765e-04
  76.500     0.000    0.000     5.494   5.789   2.350  9.7879098935e-05
  76.500     0.000    0.000     5.534   5.832   2.350  9.4152264239e-05
  76.500     0.000    0.000     5.575   5.875   2.350  9.0544258579e-05
  76.500     0.000    0.000     5.615   5.917   2.350  8.7053604536e-05
  76.500     0.000    0.000     5.656   5.960   2.350  8.3678389862e-05
  76.500     0.000    0.000     5.696   6.002   2.350  8.1825835042e-05
  76.500     0.000    0.000     5.736   6.045   2.350  8.0746926688e-05
  76.500     0.000    0.000     5.777   6.087   2.350  7.9682109160e-05
  76.500     0.000    0.000     5.817   6.130   2.350  7.8631504450e-05
  76.500     0.000    0.000     5.858   6.172   2.350  7.7594768327e-05
  76.500     0.000    0.000     5.898   6.215   2.350  7.6571963721e-05
  76.500     0.000    0.000     5.938   6.258   2.350  7.5563019815e-05
  76.500     0.000    0.000     5.979   6.300   2.350  7.4567725210e-05
  76.500     0.000    0.000     6.019   6.343   2.350  7.3586293444e-05

  77.000     0.000    0.000     2.020   2.128   2.350  3.0828044258e-04
  77.000     0.000    0.000     2.060   2.171   2.350  3.1790509347e-04
  77.000     0.000    0.000     2.101   2.214   2.350  3.2729621911e-04
  77.000     0.000    0.000     2.141   2.256   2.350  3.3642690318e-04
  77.000     0.000    0.000     2.181   2.299   2.350  3.4527151874e-04
  77.000     0.000    0.000     2.222   2.341   2.350  3.5380501421e-04
  77.000     0.000    0.000     2.262   2.384   2.350  3.6200347505e-04
  77.000     0.000    0.000     2.303   2.426   2.350  3.6984431535e-04
  77.000     0.000    0.000     2.343   2.469   2.350  3.7730584728e-04
  77.000     0.000    0.000     2.383   2.512   2.350  3.8436808000e-04
  77.000     0.000    0.000     2.424   2.554   2.350  3.9101209170e-04
  77.000     0.000    0.000     2.464   2.597   2.350  3.9722063565e-04
  77.000     0.000    0.000     2.505   2.639   2.350  4.0297852399e-04
  77.000     0.000    0.000     2.545   2.682   2.350  4.1036365959e-04
  77.000     0.000    0.000     2.585   2.724   2.350  4.1890549117e-04
  77.000     0.000    0.000     2.626   2.767   2.350  4.2681317687e-04
  77.000     0.000    0.000     2.666   2.810   2.350  4.3540828564e-04
  77.000     0.000    0.000     2.707   2.852   2.350  4.4474350838e-04
  77.000     0.000    0.000     2.747   2.895   2.350  4.5276204945e-04
  77.000     0.000    0.000     2.787   2.937   2.350  4.5943844489e-04
  77.000     0.000    0.000     2.828   2.980   2.350  4.6476456561e-04
  77.000     0.000    0.000     2.868   3.022   2.350  4.6874748221e-04
  77.000     0.000    0.000     2.909   3.065   2.350  4.7140799720e-04
  77.000     0.000    0.000     2.949   3.108   2.350  4.7277952663e-04
  77.000     0.000    0.000     2.989   3.150   2.350  4.7290472485e-04
  77.000     0.000    0.000     3.030   3.193   2.350  4.7183436211e-04
  77.000     0.000    0.000     3.070   3.235   2.350  4.6962602911e-04
  77.000     0.000    0.000     3.111   3.278   2.350  4.6634179506e-04
  77.000     0.000    0.000     3.151   3.320   2.350  4.6204853437e-04
  77.000     0.000    0.000     3.191   3.363   2.350  4.5967645033e-04
  77.000     0.000    0.000     3.232   3.406   2.350  4.5638244994e-04
  77.000     0.000    0.000     3.272   3.448   2.350  4.5241228940e-04
  77.000     0.000    0.000     3.313   3.491   2.350  4.4779262163e-04
  77.000     0.000    0.000     3.353   3.533   2.350  4.4255277001e-04
  77.000     0.000    0.000     3.393   3.576   2.350  4.3672300857e-04
  77.000     0.000    0.000     3.434   3.618   2.350  4.3033575005e-04
  77.000     0.000    0.000     3.474   3.661   2.350  4.2342345856e-04
  77.000     0.000    0.000     3.515   3.703   2.350  4.1602095989e-04
  77.000     0.000    0.000     3.555   3.746   2.350  4.0816230387e-04
  77.000     0.000    0.000     3.595   3.789   2.350  3.9988348216e-04
  77.000     0.000    0.000     3.636   3.831   2.350  3.9121929737e-04
  77.000     0.000    0.000     3.676   3.874   2.350  3.8220573813e-04
  77.000     0.000    0.000     3.717   3.916   2.350  3.7287799847e-04
  77.000     0.000    0.000     3.757   3.959   2.350  3.6327215435e-04
  77.000     0.000    0.000     3.797   4.001   2.350  3.5342242545e-04
  77.000     0.000    0.000     3.838   4.044   2.350  3.4336327985e-04
  77.000     0.000    0.000     3.878   4.087   2.350  3.3603701606e-04
  77.000     0.000    0.000     3.919   4.129   2.350  3.2910001988e-04
  77.000     0.000    0.000     3.959   4.172   2.350  3.2209254236e-04
  77.000     0.000    0.000     3.999   4.214   2.350  3.1503037265e-04
  77.000     0.000    0.000     4.040   4.257   2.350  3.0792874949e-04
  77.000     0.000    0.000     4.080   4.299   2.350  3.0080014571e-04
  77.000     0.000    0.000     4.121   4.342   2.350  2.9365934610e-04
  77.000     0.000    0.000     4.161   4.385   2.350  2.8651788483e-04
  77.000     0.000    0.000     4.201   4.427   2.350  2.7938869329e-04
  77.000     0.000    0.000     4.242   4.470   2.350  2.7228149441e-04
  77.000     0.000    0.000     4.282   4.512   2.350  2.6520828036e-04
  77.000     0.000    0.000     4.323   4.555   2.350  2.5817786674e-04
  77.000     0.000    0.000     4.363   4.597   2.350  2.5119998439e-04
  77.000     0.000    0.000     4.403   4.640   2.350  2.4428319880e-04
  77.000     0.000    0.000     4.444   4.683   2.350  2.3743539183e-04
  77.000     0.000    0.000     4.484   4.725   2.350  2.3066344168e-04
  77.000     0.000    0.000     4.525   4.768   2.350  2.2397454103e-04
  77.000     0.000    0.000     4.565   4.810   2.350  2.1737485085e-04
  77.000     0.000    0.000     4.605   4.853   2.350  2.1086957159e-04
  77.000     0.000    0.000     4.646   4.895   2.350  2.0446421782e-04
  77.000     0.000    0.000     4.686   4.938   2.350  1.9816341065e-04
  77.000     0.000    0.000     4.727   4.981   2.350  1.9197122220e-04
  77.000     0.000    0.000     4.767   5.023   2.350  1.8589090442e-04
  77.000     0.000    0.000     4.807   5.066   2.350  1.7992606870e-04
  77.000     0.000    0.000     4.848   5.108   2.350  1.7407950015e-04
  77.000     0.000    0.000     4.888   5.151   2.350  1.6835320322e-04
  77.000     0.000    0.000     4.928   5.193   2.350  1.6274957877e-04
  77.000     0.000    0.000     4.969   5.236   2.350  1.5727031227e-04
  77.000     0.000    0.000     5.009   5.279   2.350  1.5191669032e-04
  77.000     0.000    0.000     5.050   5.321   2.350  1.4668936578e-04
  77.000     0.000    0.000     5.090   5.364   2.350  1.4158941249e-04
  77.000     0.000    0.000     5.130   5.406   2.350  1.3661725420e-04
  77.000     0.000    0.000     5.171   5.449   2.350  1.3177274118e-04
  77.000     0.000    0.000     5.211   5.491   2.350  1.2705612827e-04
  77.000     0.000    0.000     5.252   5.534   2.350  1.2246713425e-04
  77.000     0.000    0.000     5.292   5.577   2.350  1.1800520492e-04
  77.000     0.000    0.000     5.332   5.619   2.350  1.1366941345e-04
  77.000     0.000    0.000     5.373   5.662   2.350  1.0945912690e-04
  77.000     0.000    0.000     5.413   5.704   2.350  1.0537307860e-04
  77.000     0.000    0.000     5.454   5.747   2.350  1.0141054763e-04
  77.000     0.000    0.000     5.494   5.789   2.350  9.7569544833e-05
  77.000     0.000    0.000     5.534   5.832   2.350  9.3849305765e-05
  77.000     0.000    0.000     5.575   5.875   2.350  9.0247794885e-05
  77.000     0.000    0.000     5.615   5.917   2.350  8.6763608656e-05
  77.000     0.000    0.000     5.656   5.960   2.350  8.3394979319e-05
  77.000     0.000    0.000     5.696   6.002   2.350  8.1938768628e-05
  77.000     0.000    0.000     5.736   6.045   2.350  8.0858078959e-05
  77.000     0.000    0.000     5.777   6.087   2.350  7.9791431732e-05
  77.000     0.000    0.000     5.817   6.130   2.350  7.8738867497e-05
  77.000     0.000    0.000     5.858   6.172   2.350  7.7700338207e-05
  77.000     0.000    0.000     5.898   6.215   2.350  7.6675783247e-05
  77.000     0.000    0.000     5.938   6.258   2.350  7.5665131093e-05
  77.000     0.000    0.000     5.979   6.300   2.350  7.4668299378e-05
  77.000     0.000    0.000     6.019   6.343   2.350  7.3685195459e-05

  77.500     0.000    0.000     2.020   2.128   2.350  3.0842763311e-04
  77.500     0.000    0.000     2.060   2.171   2.350  3.1804146841e-04
  77.500     0.000    0.000     2.101   2.214   2.350  3.2742084750e-04
  77.500     0.000    0.000     2.141   2.256   2.350  3.3653923554e-04
  77.500     0.000    0.000     2.181   2.299   2.350  3.4537053690e-04
  77.500     0.000    0.000     2.222   2.341   2.350  3.5389010074e-04
  77.500     0.000    0.000     2.262   2.384   2.350  3.6207410358e-04
  77.500     0.000    0.000     2.303   2.426   2.350  3.6989962570e-04
  77.500     0.000    0.000     2.343   2.469   2.350  3.7734521345e-04
  77.500     0.000    0.000     2.383   2.512   2.350  3.8439088656e-04
  77.500     0.000    0.000     2.424   2.554   2.350  3.9101780037e-04
  77.500     0.000    0.000     2.464   2.597   2.350  3.9720874831e-04
  77.500     0.000    0.000     2.505   2.639   2.350  4.0294858795e-04
  77.500     0.000    0.000     2.545   2.682   2.350  4.0926790414e-04
  77.500     0.000    0.000     2.585   2.724   2.350  4.1771003851e-04
  77.500     0.000    0.000     2.626   2.767   2.350  4.2552185205e-04
  77.500     0.000    0.000     2.666   2.810   2.350  4.3262592675e-04
  77.500     0.000    0.000     2.707   2.852   2.350  4.4183907836e-04
  77.500     0.000    0.000     2.747   2.895   2.350  4.4975483831e-04
  77.500     0.000    0.000     2.787   2.937   2.350  4.5634847877e-04
  77.500     0.000    0.000     2.828   2.980   2.350  4.6161140928e-04
  77.500     0.000    0.000     2.868   3.022   2.350  4.6555025683e-04
  77.500     0.000    0.000     2.909   3.065   2.350  4.6818516328e-04
  77.500     0.000    0.000     2.949   3.108   2.350  4.6954865543e-04
  77.500     0.000    0.000     2.989   3.150   2.350  4.6968199301e-04
  77.500     0.000    0.000     3.030   3.193   2.350  4.6863560619e-04
  77.500     0.000    0.000     3.070   3.235   2.350  4.6646549472e-04
  77.500     0.000    0.000     3.111   3.278   2.350  4.6323290207e-04
  77.500     0.000    0.000     3.151   3.320   2.350  4.6025015567e-04
  77.500     0.000    0.000     3.191   3.363   2.350  4.5764422159e-04
  77.500     0.000    0.000     3.232   3.406   2.350  4.5434297533e-04
  77.500     0.000    0.000     3.272   3.448   2.350  4.5037090910e-04
  77.500     0.000    0.000     3.313   3.491   2.350  4.4575441586e-04
  77.500     0.000    0.000     3.353   3.533   2.350  4.4052250217e-04
  77.500     0.000    0.000     3.393   3.576   2.350  4.3470517339e-04
  77.500     0.000    0.000     3.434   3.618   2.350  4.2833416486e-04
  77.500     0.000    0.000     3.474   3.661   2.350  4.2144235877e-04
  77.500     0.000    0.000     3.515   3.703   2.350  4.1406391797e-04
  77.500     0.000    0.000     3.555   3.746   2.350  4.0623261298e-04
  77.500     0.000    0.000     3.595   3.789   2.350  3.9798375731e-04
  77.500     0.000    0.000     3.636   3.831   2.350  3.8935260437e-04
  77.500     0.000    0.000     3.676   3.874   2.350  3.8037451338e-04
  77.500     0.000    0.000     3.717   3.916   2.350  3.7108476644e-04
  77.500     0.000    0.000     3.757   3.959   2.350  3.6151808964e-04
  77.500     0.000    0.000     3.797   4.001   2.350  3.5170955276e-04
  77.500     0.000    0.000     3.838   4.044   2.350  3.4241684911e-04
  77.500     0.000    0.000     3.878   4.087   2.350  3.3556353599e-04
  77.500     0.000    0.000     3.919   4.129   2.350  3.2862475663e-04
  77.500     0.000    0.000     3.959   4.172   2.350  3.2161605097e-04
  77.500     0.000    0.000     3.999   4.214   2.350  3.1455372144e-04
  77.500     0.000    0.000     4.040   4.257   2.350  3.0745147380e-04
  77.500     0.000    0.000     4.080   4.299   2.350  3.0032371432e-04
  77.500     0.000    0.000     4.121   4.342   2.350  2.9318326227e-04
  77.500     0.000    0.000     4.161   4.385   2.350  2.8604360206e-04
  77.500     0.000    0.000     4.201   4.427   2.350  2.7891567233e-04
  77.500     0.000    0.000     4.242   4.470   2.350  2.7181109306e-04
  77.500     0.000    0.000     4.282   4.512   2.350  2.6473991699e-04
  77.500     0.000    0.000     4.323   4.555   2.350  2.5771289216e-04
  77.500     0.000    0.000     4.363   4.597   2.350  2.5073827232e-04
  77.500     0.000    0.000     4.403   4.640   2.350  2.4382501812e-04
  77.500     0.000    0.000     4.444   4.683   2.350  2.3698064827e-04
  77.500     0.000    0.000     4.484   4.725   2.350  2.3021284127e-04
  77.500     0.000    0.000     4.525   4.768   2.350  2.2352836861e-04
  77.500     0.000    0.000     4.565   4.810   2.350  2.1693337456e-04
  77.500     0.000    0.000     4.605   4.853   2.350  2.1043296147e-04
  77.500     0.000    0.000     4.646   4.895   2.350  2.0403317254e-04
  77.500     0.000    0.000     4.686   4.938   2.350  1.9773763775e-04
  77.500     0.000    0.000     4.727   4.981   2.350  1.9155053912e-04
  77.500     0.000    0.000     4.767   5.023   2.350  1.8547583474e-04
  77.500     0.000    0.000     4.807   5.066   2.350  1.7951678185e-04
  77.500     0.000    0.000     4.848   5.108   2.350  1.7367615180e-04
  77.500     0.000    0.000     4.888   5.151   2.350  1.6795625554e-04
  77.500     0.000    0.000     4.928   5.193   2.350  1.6235878061e-04
  77.500     0.000    0.000     4.969   5.236   2.350  1.5688570496e-04
  77.500     0.000    0.000     5.009   5.279   2.350  1.5153801881e-04
  77.500     0.000    0.000     5.050   5.321   2.350  1.4631737904e-04
  77.500     0.000    0.000     5.090   5.364   2.350  1.4122383072e-04
  77.500     0.000    0.000     5.130   5.406   2.350  1.3625781904e-04
  77.500     0.000    0.000     5.171   5.449   2.350  1.3142010096e-04
  77.500     0.000    0.000     5.211   5.491   2.350  1.2671000303e-04
  77.500     0.000    0.000     5.252   5.534   2.350  1.2212749418e-04
  77.500     0.000    0.000     5.292   5.577   2.350  1.1767183749e-04
  77.500     0.000    0.000     5.332   5.619   2.350  1.1334255114e-04
  77.500     0.000    0.000     5.373   5.662   2.350  1.0913878441e-04
  77.500     0.000    0.000     5.413   5.704   2.350  1.0505945837e-04
  77.500     0.000    0.000     5.454   5.747   2.350  1.0110317119e-04
  77.500     0.000    0.000     5.494   5.789   2.350  9.7268809510e-05
  77.500     0.000    0.000     5.534   5.832   2.350  9.3554700006e-05
  77.500     0.000    0.000     5.575   5.875   2.350  8.9959745012e-05
  77.500     0.000    0.000     5.615   5.917   2.350  8.6481826117e-05
  77.500     0.000    0.000     5.656   5.960   2.350  8.3119252796e-05
  77.500     0.000    0.000     5.696   6.002   2.350  8.2049092124e-05
  77.500     0.000    0.000     5.736   6.045   2.350  8.0966445116e-05
  77.500     0.000    0.000     5.777   6.087   2.350  7.9897960681e-05
  77.500     0.000    0.000     5.817   6.130   2.350  7.8843602839e-05
  77.500     0.000    0.000     5.858   6.172   2.350  7.7803471546e-05
  77.500     0.000    0.000     5.898   6.215   2.350  7.6777209877e-05
  77.500     0.000    0.000     5.938   6.258   2.350  7.5764876466e-05
  77.500     0.000    0.000     5.979   6.300   2.350  7.4766282621e-05
  77.500     0.000    0.000     6.019   6.343   2.350  7.3781592718e-05

  78.000     0.000    0.000     2.020   2.128   2.350  3.0857479560e-04
  78.000     0.000    0.000     2.060   2.171   2.350  3.1817811152e-04
  78.000     0.000    0.000     2.101   2.214   2.350  3.2754631372e-04
  78.000     0.000    0.000     2.141   2.256   2.350  3.3665249216e-04
  78.000     0.000    0.000     2.181   2.299   2.350  3.4547109061e-04
  78.000     0.000    0.000     2.222   2.341   2.350  3.5397708326e-04
  78.000     0.000    0.000     2.262   2.384   2.350  3.6214678466e-04
  78.000     0.000    0.000     2.303   2.426   2.350  3.6995718070e-04
  78.000     0.000    0.000     2.343   2.469   2.350  3.7738736607e-04
  78.000     0.000    0.000     2.383   2.512   2.350  3.8441667440e-04
  78.000     0.000    0.000     2.424   2.554   2.350  3.9102705994e-04
  78.000     0.000    0.000     2.464   2.597   2.350  3.9720079705e-04
  78.000     0.000    0.000     2.505   2.639   2.350  4.0292298759e-04
  78.000     0.000    0.000     2.545   2.682   2.350  4.0821337802e-04
  78.000     0.000    0.000     2.585   2.724   2.350  4.1655815311e-04
  78.000     0.000    0.000     2.626   2.767   2.350  4.2427632107e-04
  78.000     0.000    0.000     2.666   2.810   2.350  4.3133544736e-04
  78.000     0.000    0.000     2.707   2.852   2.350  4.3902874716e-04
  78.000     0.000    0.000     2.747   2.895   2.350  4.4684401094e-04
  78.000     0.000    0.000     2.787   2.937   2.350  4.5335635261e-04
  78.000     0.000    0.000     2.828   2.980   2.350  4.5855672246e-04
  78.000     0.000    0.000     2.868   3.022   2.350  4.6245194626e-04
  78.000     0.000    0.000     2.909   3.065   2.350  4.6506121040e-04
  78.000     0.000    0.000     2.949   3.108   2.350  4.6641618882e-04
  78.000     0.000    0.000     2.989   3.150   2.350  4.6655718159e-04
  78.000     0.000    0.000     3.030   3.193   2.350  4.6553349696e-04
  78.000     0.000    0.000     3.070   3.235   2.350  4.6339997765e-04
  78.000     0.000    0.000     3.111   3.278   2.350  4.6021623319e-04
  78.000     0.000    0.000     3.151   3.320   2.350  4.5829167067e-04
  78.000     0.000    0.000     3.191   3.363   2.350  4.5567292421e-04
  78.000     0.000    0.000     3.232   3.406   2.350  4.5236432961e-04
  78.000     0.000    0.000     3.272   3.448   2.350  4.4839012064e-04
  78.000     0.000    0.000     3.313   3.491   2.350  4.4377643283e-04
  78.000     0.000    0.000     3.353   3.533   2.350  4.3855164702e-04
  78.000     0.000    0.000     3.393   3.576   2.350  4.3274615642e-04
  78.000     0.000    0.000     3.434   3.618   2.350  4.2639106329e-04
  78.000     0.000    0.000     3.474   3.661   2.350  4.1951896208e-04
  78.000     0.000    0.000     3.515   3.703   2.350  4.1216371585e-04
  78.000     0.000    0.000     3.555   3.746   2.350  4.0435881315e-04
  78.000     0.000    0.000     3.595   3.789   2.350  3.9613928103e-04
  78.000     0.000    0.000     3.636   3.831   2.350  3.8754008974e-04
  78.000     0.000    0.000     3.676   3.874   2.350  3.7859632185e-04
  78.000     0.000    0.000     3.717   3.916   2.350  3.6934267325e-04
  78.000     0.000    0.000     3.757   3.959   2.350  3.5981430379e-04
  78.000     0.000    0.000     3.797   4.001   2.350  3.5004570263e-04
  78.000     0.000    0.000     3.838   4.044   2.350  3.4195908317e-04
  78.000     0.000    0.000     3.878   4.087   2.350  3.3510340887e-04
  78.000     0.000    0.000     3.919   4.129   2.350  3.2816285750e-04
  78.000     0.000    0.000     3.959   4.172   2.350  3.2115291747e-04
  78.000     0.000    0.000     3.999   4.214   2.350  3.1408993042e-04
  78.000     0.000    0.000     4.040   4.257   2.350  3.0698751430e-04
  78.000     0.000    0.000     4.080   4.299   2.350  2.9986008772e-04
  78.000     0.000    0.000     4.121   4.342   2.350  2.9272040108e-04
  78.000     0.000    0.000     4.161   4.385   2.350  2.8558201394e-04
  78.000     0.000    0.000     4.201   4.427   2.350  2.7845574326e-04
  78.000     0.000    0.000     4.242   4.470   2.350  2.7135323952e-04
  78.000     0.000    0.000     4.282   4.512   2.350  2.6428447237e-04
  78.000     0.000    0.000     4.323   4.555   2.350  2.5726029664e-04
  78.000     0.000    0.000     4.363   4.597   2.350  2.5028881599e-04
  78.000     0.000    0.000     4.403   4.640   2.350  2.4337903778e-04
  78.000     0.000    0.000     4.444   4.683   2.350  2.3653838641e-04
  78.000     0.000    0.000     4.484   4.725   2.350  2.2977508631e-04
  78.000     0.000    0.000     4.525   4.768   2.350  2.2309490368e-04
  78.000     0.000    0.000     4.565   4.810   2.350  2.1650398263e-04
  78.000     0.000    0.000     4.605   4.853   2.350  2.1000880900e-04
  78.000     0.000    0.000     4.646   4.895   2.350  2.0361353891e-04
  78.000     0.000    0.000     4.686   4.938   2.350  1.9732316842e-04
  78.000     0.000    0.000     4.727   4.981   2.350  1.9114134144e-04
  78.000     0.000    0.000     4.767   5.023   2.350  1.8507256445e-04
  78.000     0.000    0.000     4.807   5.066   2.350  1.7911913072e-04
  78.000     0.000    0.000     4.848   5.108   2.350  1.7328419914e-04
  78.000     0.000    0.000     4.888   5.151   2.350  1.6756982112e-04
  78.000     0.000    0.000     4.928   5.193   2.350  1.6197829428e-04
  78.000     0.000    0.000     4.969   5.236   2.350  1.5651128135e-04
  78.000     0.000    0.000     5.009   5.279   2.350  1.5117004735e-04
  78.000     0.000    0.000     5.050   5.321   2.350  1.4595528172e-04
  78.000     0.000    0.000     5.090   5.364   2.350  1.4086797432e-04
  78.000     0.000    0.000     5.130   5.406   2.350  1.3590853008e-04
  78.000     0.000    0.000     5.171   5.449   2.350  1.3107682969e-04
  78.000     0.000    0.000     5.211   5.491   2.350  1.2637305676e-04
  78.000     0.000    0.000     5.252   5.534   2.350  1.2179691368e-04
  78.000     0.000    0.000     5.292   5.577   2.350  1.1734783093e-04
  78.000     0.000    0.000     5.332   5.619   2.350  1.1302490559e-04
  78.000     0.000    0.000     5.373   5.662   2.350  1.0882744759e-04
  78.000     0.000    0.000     5.413   5.704   2.350  1.0475421235e-04
  78.000     0.000    0.000     5.454   5.747   2.350  1.0080419193e-04
  78.000     0.000    0.000     5.494   5.789   2.350  9.6976092392e-05
  78.000     0.000    0.000     5.534   5.832   2.350  9.3268430823e-05
  78.000     0.000    0.000     5.575   5.875   2.350  8.9679427154e-05
  78.000     0.000    0.000     5.615   5.917   2.350  8.6207635086e-05
  78.000     0.000    0.000     5.656   5.960   2.350  8.3255229589e-05
  78.000     0.000    0.000     5.696   6.002   2.350  8.2156657354e-05
  78.000     0.000    0.000     5.736   6.045   2.350  8.1072171861e-05
  78.000     0.000    0.000     5.777   6.087   2.350  8.0002066305e-05
  78.000     0.000    0.000     5.817   6.130   2.350  7.8945991612e-05
  78.000     0.000    0.000     5.858   6.172   2.350  7.7904020328e-05
  78.000     0.000    0.000     5.898   6.215   2.350  7.6876090811e-05
  78.000     0.000    0.000     5.938   6.258   2.350  7.5862130496e-05
